"CORPORACION COMPUTACION";"";"Tel: (58) (261) 2528625";"Av 4 Con Calle 19,Edif.General Masini,2do.Piso Maracaibo, Venezuela";"Computadores"
"ORBITA DIGITAL";"";"Tel: (58) (241) 8240878";"Av Bolívar Nte, C.C. Viñedo Plaza, Local 1-18 Naguanagua, Venezuela";"Computadores"
"MACRO P C";"";"Telefax: (58) (261) 2327972";"Carrera 19 Entre Calles 19 y 20 local 19-18 Barquisimeto Edo. Lara Maracaibo, Venezuela";"Computadores"
"IBC DE VENEZUELA C.A";"";"Tel: (58) (212) 2397218";"Los Dos Caminos Caracas, Venezuela";"Computadores"
"DISTRIBUIDORA GARCELCOMP 2100 C.A";"";"Tel: (58) (212) 2647253";"La Castellana Caracas, Venezuela";"Computadores"
"KODE TECHNOLOGIES C.A";"";"Tel: (58) (212) 2359511";"Boleita Caracas, Venezuela";"Computadores"
"GRUPO SAYER";"";"Tel: (58) (212) 3712746";"Av Perimental, S Antonio De L Altos San Antonio De Los Altos, Venezuela";"Computadores"
"CENTRO INTEGRAL JAIM C.A";"";"Tel: (58) (212) 5783951";"Maripérez Caracas, Venezuela";"Computadores"
"CONSORCIO MIRANDA & TILLAN S.A";"";"Tel: (58) (212) 5773257";"Av Universidad Centro Parque Carabobo Torre B Piso 23 Ofic 23-13 La Candelaria, Caracas Caracas, Venezuela";"Computadores"
"BONARO COMPUTACIÓN";"";"Tel: (58) (212) 8614575";"Catia Caracas, Venezuela";"Computadores"
"REPRESENTACIONES CLAURA C.A";"";"Tel: (58) (212) 5780677";"La Candelaria Caracas, Venezuela";"Computadores"
"SEREMA";"";"Tel: (58) (212) 2351156";"Boleita Caracas, Venezuela";"Computadores"
"INVERSIONES MINI MALL PC";"";"Tel: (58) (212) 5768413";"La Candelaria Caracas, Venezuela";"Computadores"
"PROYE SISTEMAS XXI";"";"Tel: (58) (212) 6625308";"Santa Mónica Caracas, Venezuela";"Computadores"
"INVERKUAN C.A";"";"Tel: (58) (212) 2387135";"Boleita Caracas, Venezuela";"Computadores"
"CSR COMPUTACIÓN C.A";"";"Tel: (58) (212) 2859437";"Av Rómulo Gallegos Torre Poliprina Santa Eduvigis Caracas, Venezuela";"Computadores"
"A O C COMPUTER";"";"Tel: (58) (212) 2723137";"El Marqués Caracas, Venezuela";"Computadores"
"CORPORACIÓN SDT";"";"Tel: (58) (212) 7300266";"La Campiña Caracas, Venezuela";"Computadores"
"HARDSYS CAGUA, C.A.";"";"Tel: (58) (244) 4478675";"Cl Ayacucho Cagua, Venezuela";"Computadores"
"TEAMWORK TECNOLOGÍA DE INFORMACIÓN";"";"Tel: (58) (212) 7936882";"Los Caobos Caracas, Venezuela";"Computadores"
"TECNOLOGIA Y SISTEMAS DE VENEZUELA";"";"Tel: (58) (212) 7618866";"Sabana Grande Caracas, Venezuela";"Computadores"
"GRUPO 2473 C.A";"";"Tel: (58) (212) 9932473";"Las Mercedes Caracas, Venezuela";"Computadores"
"CONSTRU CASAS PREFABRICADOS S.A.S.";"";"Cel.: (58) 3185574442";"Atiende en Villa Del Rosario desde su sede principal en Medellín Villa del Rosario, Venezuela";"Construcciones Prefabricadas"
"SIVETI";"";"Tel: (58) (273) 5309600";"Cl Nacional Los Guasimitos, Barinas Barinas, Venezuela";"Construcciones Prefabricadas"
"BLOFERCA";"";"Tel: (58) (261) 7571766";"Av. Guajira, San Jacinto Maracaibo, Venezuela";"Construcciones Prefabricadas"
"EBOBIND, C.A.";"";"Tel: (58) (251) 2375851";"Zona Industrial I Barquisimeto, Venezuela";"Controles Electrónicos Para Motores"
"DISCARVEN, C.A.";"";"Tel: (58) (212) 4220583";"Km.16, Araguaney El Junquito Caracas, Venezuela";"Coque"
"CARBONERÍA EL ZULIA";"";"Tel: (58) (212) 2181830";"Cl. Principal, Zona Ind El Mamonal Caracas, Venezuela";"Coque"
"Nicol S.A.";"nicol@nicol.com.co";"Cel.: (58) 3155858618";"Atiende en Villa Del Rosario desde su sede principal en Medellín Villa del Rosario, Venezuela";"Cromado"
"NICROLACA";"";"Tel: (58) (261) 7578087";"Km 3, Vía El Mojan, Nro. 15j-60, Zona Industrial Nte., Maracaibo Maracaibo, Venezuela";"Cromado"
"CROMADOS Y GALVANIZADOS TIUNA C.A.";"";"Tel: (58) (212) 5324083";"Cr Petare Santa Lucia, La Dolorita Caracas, Venezuela";"Cromado"
"GALVANOSTEGIA C.A.";"";"Tel: (58) (212) 4424672";"Av San Martin, San Martin Caracas, Venezuela";"Cromado"
"JOMETAL";"";"Tel: (58) (286) 9943956";"Zona Ind Los Pinos, Pto. Ordaz Ciudad Guayana Puerto Ordaz, Venezuela";"Cromado"
"CROMADOS GALICIA C.A.";"";"Tel: (58) (212) 2395824";"Boleita Sur Caracas, Venezuela";"Cromado"
"GALVANICA NICROMETAL C.A.";"";"Tel: (58) (212) 5321961";"Petare Sta Lucia, Filas De Mariche Caracas, Venezuela";"Cromado"
"A CROMADO EN DURO";"";"Tel: (58) (212) 9864885";"Oficina Caracas, Venezuela";"Cromado"
"HIDRAÚLICA Y CROMADO DURO DE VENEZUELA, C.A.";"";"Tel: (58) (286) 9342731";"Zona Ind Chirica a una cuadra de la Coca-Cola Ciudad Guayana Puerto Ordaz, Venezuela";"Cromado"
"GALVANICA CARABOBO C.A";"";"Tel: (58) (241) 8314252";"Zona Industrial Guacamaya Valencia, Venezuela";"Cromado"
"NIQUEL CROMO MARACAY S.R.L";"";"Telefax: (58) (243) 2690742";"Av Intercomunal Maracay, Venezuela";"Cromado"
"LA CROMOTECNICA C.A";"";"Tel: (58) (243) 5537065";"Av Antón Philips, Z Ind. Sn Vicente I Maracay, Venezuela";"Cromado"
"INDUSTRIAS OLIVARES C.A";"";"Tel: (58) (241) 8579291";"Av Carabobo San Jose Valencia, Venezuela";"Cromado"
"GALVANIZADOS INDUSTRIALES VAZQUEZ S.R.L.";"";"Tel: (58) (212) 3737555";"Km 14, Las Minas Caracas, Venezuela";"Cromado"
"TURBO CROMO, C.A.";"";"Tel: (58) (251) 2376734";"Zona Industrial I Barquisimeto, Venezuela";"Cromado"
"CROMADOS RIO COVO C.A.";"";"Tel: (58) (212) 3616476";"Zona Ind La Guairita Guarenas, Venezuela";"Cromado"
"SANDRO CROM DE ORIENTE, S.R.L.";"";"Telefax: (58) (281) 2772913";"Avenida Guzmán Lander Local Nro.34-146, Detrás del Restaurant El río Barcelona, Venezuela";"Cromado"
"CROMO DURO PARAMACONI C.A";"";"Tel: (58) (243) 2670570";"Av Paramaconi, Sector La Pica, Palo Negro Palo Negro, Venezuela";"Cromado"
"CROMADOS CUMANA S.R.L.";"";"Tel: (58) (212) 2393486";"Boleita Sur Caracas, Venezuela";"Cromado"
"SACRAMENTO NICKEL CHROME C.A";"";"Tel: (58) (241) 8589065";"Av Briceño Méndez, Centro Valencia, Venezuela";"Cromado"
"NICROTACA";"";"Tel: (58) (276) 3565476";"Zona Industrial De Paramillo, Galpones De Nicrotaca, San Cristóbal San Cristóbal, Venezuela";"Cromado"
"CROMADO DANIMON";"";"Tel: (58) (276) 3410371";"Zona Ind Puente Real, San Cristóbal San Cristóbal, Venezuela";"Cromado"
"CENTAUROS CUEROS";"";"Tel: (58) (276) 7713722";"Av Venezuela, San Antonio De Táchira San Antonio del Táchira, Venezuela";"Cueros Industriales"
"KIA KELLY INTERNATIONAL ACADEMY, C.A";"";"Tel: (58) (261) 7927463";"San Martin, Maracaibo, Venezuela";"Depilación"
"HDG CORPORACION C.A.";"";"Tel: (58) (212) 3778064";"2da Av Las Delicias Edif 22 De Mayo P.B. L B, Sabana Grande Caracas, Venezuela";"Directorios Especializados"
"PLASTISEÑALES C.A.";"";"Telefax: (58) (212) 2382959";"1era. Av. De Montecristo, Entre 4ta Y 5ta Transversales Qta. Coromotana, No. 30, Urb, Montecristo Caracas, Venezuela";"Directorios Especializados"
"PLASTIGRABADOS C.A.";"";"Telefax: (58) (212) 2371042";"Av. B, Edif. París, Sótano Local 2, La Carlota Caracas, Venezuela";"Directorios Especializados"
"SEÑALVEN C.A.";"";"Telefax: (58) (212) 2838740";"Cl. Acueducto, Qta. Orquidea Sebucán Caracas, Venezuela";"Directorios Especializados"
"CLIC WEB SYSTEM C.A.";"";"Tel: (58) (212) 5115821";"Av. Libertador c/c Av. las Acacias Efd. La Carlota Piso 7 Ofc. 7-c Caracas, Venezuela";"Diseño De Páginas Web"
"CV+DISEÑO, C.A.";"";"Tel: (58) (212) 7632921";"Sabana Grande Caracas, Venezuela";"Diseño De Páginas Web"
"CA VENEZOLANA DE GUIAS CAVEGUIAS";"";"Tel: (58) (212) 5274842";"2da. Avda. Con 3ra.Transversal Edif. Cortijos III, P.B. Ala Larga Caracas, Venezuela";"Diseño De Páginas Web"
"E4GS DE VENEZUELA, C.A.";"";"Tel: (58) (212) 2370675";"Los Ruices Caracas, Venezuela";"Diseño De Páginas Web"
"TELESERVICIOS PEOPLE WEB";"";"Tel: (58) (286) 8670898";"Sector Alta Vista Ciudad Guayana Puerto Ordaz, Venezuela";"Diseño De Páginas Web"
"DOSICLOR C.A.";"";"Tel: (58) (212) 4511359";"Av G Qya Isabel Urb Pinar El Paraíso, Caracas 1014-A Caracas, Venezuela";"Dosificadores"
"W&OW WATER & OIL WORKS";"";"Tel: (58) (212) 9750817";"Centro Empresarial Torre Humboldt Prados Del Este, Caracas 1080 Caracas, Venezuela";"Dosificadores"
"EQUIPOS Y SISTEMAS HIDROCAVEN, C.A.";"";"Tel: (58) (212) 2853811";"Los Palos Grandes Guarenas, Venezuela";"Dosificadores"
"AFUBAR C.A";"";"Tel: (58) (243) 2365483";"Av. Los Cedros Centro Maracay, Venezuela";"Dotaciones Para Hoteles"
"MEDICAS BOLIVAR";"rosalcc@yahoo.es";"Cel.: (58) 3118106275";"Atiende en Colon desde su sede principal en Pasto Colón, Venezuela";"Droguerías Homeopáticas"
"DULCE DE LECHE EXTRA,C.A.";"";"Tel: (58) (261) 9881150";"Pueblo Nuevo -Pueblo Nvo Maracaibo, Venezuela";"Dulces"
"DISACA";"";"Tel: (58) (261) 7363054";"Maracaibo Maracaibo, Venezuela";"Dulces"
"DISTRIBUIDORA MEGAMAXI, C.A.";"";"Tel: (58) (212) 4722640";"Cl. Atras Edf. La Princesa Antimano Caracas, Venezuela";"Dulces"
"DULCE DE LECHE IDEAL FAMA,C.A.";"";"Tel: (58) (269) 2457535";"Cl Raúl Leoni,Coromoto Punto Fijo, Venezuela";"Dulces"
"PRODUCTOS TUDELA, S.A";"";"Tel: (58) (261) 7378868";"Av 61 Esq Con Calle 114 c Barrio Los Robles Maracaibo, Venezuela";"Dulces"
"DULCERIA EL TRIUNFO";"";"Tel: (58) (276) 3572792";"Palo Gordo Vereda A No 1-11 San Cristóbal, Venezuela";"Dulces"
"PRODUCTOS SAN FRANCISCO,C.A.";"";"Tel: (58) (251) 2372538";"Carrera 4 Entre Calles 26-27 Barquisimeto, Venezuela";"Dulces"
"DELAVALLE RESTREPO ESTUDIO S.R.L.";"";"Tel: (58) (212) 2632530";"Chacao Caracas, Venezuela";"Educación Escuelas De Pintura"
"CENTRO ARTISTICO Y PUBLICITARIO MARTINIS C.A.";"";"Tel: (58) (212) 5458058";"Catedral Caracas, Venezuela";"Educación Escuelas De Pintura"
"ATELIER JOSE ARANAZ";"";"Tel: (58) (212) 2349885";"Caracas Caracas, Venezuela";"Educación Escuelas De Pintura"
"INSTITUTO YSSY DIBUJO Y ARTE";"";"Tel: (58) (212) 2380591";"Cl Mendible, Los Dos Caminos Caracas, Venezuela";"Educación Escuelas De Pintura"
"A.V ELECTRONICA INDUSTRIAL C.A";"";"Tel: (58) (241) 8346208";"Zona Ind. Carabobo Valencia, Venezuela";"Electrónica Industrial"
"ELINCA ELECTRONICA INDUSTRIAL, C.A.";"";"Tel: (58) (255) 6218847";"Calle 33 Acarigua, Venezuela";"Electrónica Industrial"
"ELECTRONICA INDUSTRIAL ANACO";"";"Tel: (58) (282) 4244675";"Av Zulia No 6-50 Anaco, Venezuela";"Electrónica Industrial"
"EMBLEMAS Y BORDADOS MERIDA, C.A.";"";"Tel: (58) (274) 2521414";"Detras Del Bat, Justo Briceño Av. 4 Mérida, Venezuela";"Emblemas"
"NORMA PACK, C.A.";"";"Tel: (58) (212) 5321024";"Final Av. Ppal.Urb. Industrial La Estancia Filas De Mariche Filas de Mariche, Venezuela";"Empacado En Flow Pack"
"TOTAL PARTS & SERVICES, C.A.";"";"Tel: (58) (241) 8716593";"Urb.Ind.Castillo,C.C.CEM,Loc No.18,Vía SanDiego Valencia, Edo. Carabobo Valencia, Venezuela";"Empaques De Caucho"
"Distrilijas y Parafinados";"distriparafinados@gmail.com";"Cel.: (58) 3117621344";"Atiende en Villa Del Rosario desde su sede principal en Medellín Villa del Rosario, Venezuela";"Empaques Industriales"
"SERVOLOX C.A";"";"Tel: (58) (212) 2863333";"Av Sucre Los Dos Caminos Quinta Manantial (Cerca De La Cota Mil),Caracas Caracas, Venezuela";"Empaques Industriales"
"PLANTAS ANDERSON C.A.";"";"Tel: (58) (212) 2636912";"1era Tv, Altamira Sur Caracas, Venezuela";"Empaques Industriales"
"GRAPAS VENEZOLANAS C.A";"";"Tel: (58) (212) 2344140";"Caracas Caracas, Venezuela";"Empaques Industriales"
"INTORBE INTERCAMBIOS ORBE C.A.";"";"Tel: (58) (212) 4729406";"Cl 1, Colinas Vista Alegre Caracas, Venezuela";"Empaques Industriales"
"TECNO EMBALAJE C.A..";"";"Tel: (58) (212) 9514910";"Av. Venezuela Bello Monte Caracas, Venezuela";"Empaques Industriales"
"MAQUINARIAS TECNIFAR S.A.";"";"Tel: (58) (212) 2387485";"Edif Bancaracas P 1 Caracas, Venezuela";"Empaques Industriales"
"ENVOPACK C.A.";"";"Tel: (58) (212) 2391620";"Edif MEga IV P 5 5-A Av El Centro, Los Dos Caminos Caracas, Venezuela";"Empaques Industriales"
"ISA GROUP C.A.";"";"Tel: (58) (212) 2352613";"Av Romulo Gallegos, Boleita Caracas, Venezuela";"Empaques Industriales"
"FACTORY MACHINE TEC C.A.";"";"Tel: (58) (212) 2511210";"Av Ppal L industria, Palo Verde Caracas, Venezuela";"Empaques Industriales"
"DISTRIBUCIONES ORIOL C.A.";"";"Tel: (58) (212) 6334008";"Cl El PRogreso Edif Oriol P.B. Urb Las Acacias Caracas, Venezuela";"Empaques Industriales"
"BEGNER & CIA. S.R.L. R.C.";"";"Tel: (58) (212) 5723497";"La Candelaria Caracas, Venezuela";"Empaques Industriales"
"IMAQSU, C.A.";"";"Tel: (58) (212) 9791464";"Av. Rio Paragua, Prados Del Este Caracas, Venezuela";"Empaques Industriales"
"DISPROPACK C.A.";"";"Tel: (58) (212) 2691542";"Oficina Caracas, Venezuela";"Empaques Industriales"
"MAQUINARIAS ITALPACK, C.A.";"";"Tel: (58) (212) 3830015";"Ct. Vía Carrizal Carrizal, Venezuela";"Empaques Industriales"
"FULL PACK CORP C.A.";"";"Tel: (58) (212) 9520861";"Av Tamanaco, Quinta FullPack Urbanización El Rosal, Caracas Caracas, Venezuela";"Empaques Industriales"
"MAN FERROSTAL DE VENEZUELA S.A.";"";"Tel: (58) (212) 9797011";"Edif La Piramide, Prados Del Este Caracas, Venezuela";"Empaques Industriales"
"PESAMATIC, C.A.";"";"Tel: (58) (251) 2631823";"Barquisimetro Barquisimeto, Venezuela";"Empaques Industriales"
"Distrilijas y Parafinados";"distriparafinados@gmail.com";"Cel.: (58) 3117621344";"Atiende en Villa Del Rosario desde su sede principal en Medellín Villa del Rosario, Venezuela";"Empaques Y Envases Flexibles"
"SERVOLOX C.A";"";"Tel: (58) (212) 2863333";"Av Sucre Los Dos Caminos Quinta Manantial (Cerca De La Cota Mil),Caracas Caracas, Venezuela";"Empaques Y Envases Flexibles"
"ENVOPACK C.A.";"";"Tel: (58) (212) 2391620";"Edif MEga IV P 5 5-A Av El Centro, Los Dos Caminos Caracas, Venezuela";"Empaques Y Envases Flexibles"
"EMPAQUE PRACTIPLASTIC S.A";"";"Tel: (58) (244) 3224987";"Cl Monte Cristo, Zona Ind. La Chapa La Victoria, Venezuela";"Empaques Y Envases Flexibles"
"FULL PACK CORP C.A.";"";"Tel: (58) (212) 9520861";"Av Tamanaco, Quinta FullPack Urbanización El Rosal, Caracas Caracas, Venezuela";"Empaques Y Envases Flexibles"
"TECNO EMBALAJE C.A..";"";"Tel: (58) (212) 9514910";"Av. Venezuela Bello Monte Caracas, Venezuela";"Empaques Y Envases Flexibles"
"DISTRIBUCIONES ORIOL C.A.";"";"Tel: (58) (212) 6334008";"Cl El PRogreso Edif Oriol P.B. Urb Las Acacias Caracas, Venezuela";"Empaques Y Envases Flexibles"
"MAQUINARIAS ITALPACK, C.A.";"";"Tel: (58) (212) 3830015";"Ct. Vía Carrizal Carrizal, Venezuela";"Empaques Y Envases Flexibles"
"COLOMURAL, C.A.";"";"Tel: (58) (212) 3622211";"Guarenas, Master Guarenas, Venezuela";"Empaques Y Envases Flexibles"
"GENPACK C.A";"";"Telefax: (58) (241) 8323916";"Ctr. Ind. Carabobo I, Galpón L1 Valencia, Venezuela";"Empaques Y Envases Flexibles"
"APOPLASTIC C.A.";"";"Tel: (58) (243) 5515977";"Zona Industrial San Vicente II Cl E Galpon No. 85, Maracay, Edo Aragua Maracay, Venezuela";"Empaques Y Envases Flexibles"
"BERBESI, ISRAEL DRE";"";"Tel: (58) (212) 9532713";"Av. Fco. De Miranda, Campo Alegre Caracas, Venezuela";"Endodoncia"
"ALVARADO M., ALESSANDRA M.";"";"Tel: (58) (212) 2852751";"Los Palos Grandes Caracas, Venezuela";"Endodoncia"
"ACCURSO, ROSANA DRA.";"";"Tel: (58) (212) 9415891";"Centro Profesional P5-5h Los Samanes Caracas, Venezuela";"Endodoncia"
"GRUPO ESPECIALIDADES ODONTOLOGICAS";"";"Tel: (58) (281) 2865845";"C.C. El Peñon del Faro Lecherías, Venezuela";"Endodoncia"
"CLINICA ODONTOLOGICA INTEGRAL SUSAN MUÑOZ";"";"Tel: (58) (281) 2868626";"Av Principal Lecherías, Venezuela";"Endodoncia"
"TATOLI D ROSA, DRA.";"";"Tel: (58) (212) 9927034";"Global Salud Santa Mónica Caracas, Venezuela";"Endodoncia"
"GARCÍA, JUAN FELIX DR.";"";"Tel: (58) (212) 5516765";"Instituto Diagnóstico San Bernardino Caracas, Venezuela";"Enfermedades"
"VAINRUB A., BERNARDO DR.";"";"Tel: (58) (212) 5764818";"Av. Panteón, San Bernardino Caracas, Venezuela";"Enfermedades"
"ELECTRO-SHOPPING.COM";"";"Tel: (58) (212) 6185264";"Urb, La Paz. Calle 9. El Paraiso Caracas, Venezuela";"Equipos Electrónicos"
"CORPORACION STAR WHITE";"";"Tel: (58) (212) 9881690";"Av. El Pauji, Los Naranjos, Caracas Caracas, Venezuela";"Equipos Electrónicos"
"ELECTROLUX COMERCIAL VENEZUELA C.A.";"";"Tel: (58) (212) 9931511";"Av Ppal De Las Mercedes Entre Cl Mucuchies Y Monterrey Edif Centro Arieda m Ph Las Mercedes Caracas, Venezuela";"Equipos Electrónicos"
"COMERCIAL DE VIDEO YENG, C.A.";"";"Tel: (58) (241) 8479462";"Av Las Ferias Valencia, Venezuela";"Equipos Electrónicos"
"INDUSTRIA ELECTRONICA ANDINA, S.A. IEASA";"";"Tel: (58) (274) 2716155";"Av. Andrés Bello Mérida, Venezuela";"Equipos Electrónicos"
"YADENT DE VENEZUELA";"";"Tel: (58) (276) 7713391";"Calle 5 Numero 6 - 14 Barrio La Lagunita San Antonio del Táchira, Venezuela";"Equipos Odontológicos"
"DENTAL ROMEN, C.A.";"";"Tel: (58) (251) 4452525";"Carrera 19 Barquisimeto, Venezuela";"Equipos Odontológicos"
"ORTHOVEN BARQUISIMETO C.A.";"";"Tel: (58) (251) 2314945";"Calle 26, Entre Calles 18 Y 19 Unidad Comercial El Centro Barquisimeto, Edo. Lara Barquisimeto, Venezuela";"Equipos Odontológicos"
"MIDENTALMEDICA, S.A.";"";"Tel: (58) (281) 2747553";"Av Cajigal Puerto de  la Cruz, Venezuela";"Equipos Odontológicos"
"SHAK-DENT, C.A.";"";"Tel: (58) (281) 4187819";"Av. Cajigal, Edif. Johana, P.B., Local 1 A 100 Mts. de Ugma Barcelona, Venezuela";"Equipos Odontológicos"
"DENTAL & MEDICAL DEPOT, C.A.";"";"Tel: (58) (281) 2755162";"Av Cajigal Barcelona, Venezuela";"Equipos Odontológicos"
"DENTALES LARA, C.A.";"";"Tel: (58) (251) 4466347";"Carrera 19 Barquisimeto, Venezuela";"Equipos Odontológicos"
"ODONTOMELAB";"";"Tel: (58) (273) 5110410";"Av. Carabobo, C.C. Los Proceres Barinas, Venezuela";"Equipos Odontológicos"
"DENTAL SAN CRISTÓBAL, S.R.L.";"";"Tel: (58) (276) 3470144";"Av. 5ta, La Concordia San Cristóbal, Venezuela";"Equipos Odontológicos"
"EXPO DENTAL";"";"Tel: (58) (273) 5321612";"Cl Mérida C/Av Libertador Barinas, Venezuela";"Equipos Odontológicos"
"Bedoya Puerta y Cía. Ltda.";"bedoyapuerta@hotmail.com";"Cel.: (58) 3137680820";"Atiende en Villa Del Rosario desde su sede principal en Medellín Villa del Rosario, Venezuela";"Equipos Para Construcción"
"SERVICIOS PIHV C.A";"";"Tel: (58) (212) 9633345";"La Lagunita Caracas, Venezuela";"Equipos Para Construcción"
"INDUSTRIAS ILLIANO C.A";"";"Telefax: (58) (212) 2414297";"Av Leonardo Ruiz Pineda Edif Illiano No. 17 San Casimiro Edo Aragua Caracas, Venezuela";"Equipos Para Construcción"
"HEAVY INDUSTRIES CO.LTD. COSNTRUCTION EQUIPMENT DIVISION";"";"Tel: (58) (212) 2715124";"1era. Av. Buena Vista con Calle San Antonio, Piso 1 Edif. Befca, Urb.Buen a Vista Caracas, Venezuela";"Equipos Para Construcción"
"CONCREQUIP C.A";"";"Tel: (58) (212) 2410555";"Cl Araure Edif Pin 10 L-14 Urb El Marqués, Caracas Caracas, Venezuela";"Equipos Para Construcción"
"MPC EQUIPOS Y MAQUINARIA C.A";"";"Tel: (58) (251) 2691772";"Cr 9 E/ Cl 4 Y 5 Zona Ind II, Barquisimeto Barquisimeto, Venezuela";"Equipos Para Construcción"
"META DISTRIBUIDORA DE EQUIPOS S.A";"";"Tel: (58) (212) 2413826";"La Urbina Caracas, Venezuela";"Equipos Para Construcción"
"A.G.R.O INDUSTRIAL INC. C.A.";"";"Tel: (58) (212) 6618586";"Av. La Facultad, Los Chaguaramos Caracas, Venezuela";"Equipos Para Construcción"
"MAQUINARIAS RAPIMAQ 1 C.A";"";"Tel: (58) (212) 2356086";"Boleita Caracas, Venezuela";"Equipos Para Construcción"
"WALCO INDUSTRIAL, S.A.";"";"Tel: (58) (212) 7812331";"Av. Abraham Lincoln Plaza Venezuela Caracas, Venezuela";"Equipos Para Construcción"
"EQUIPOS PICCINI DE VENEZUELA C.A";"";"Tel: (58) (212) 9913466";"Av Araure, Chuao Caracas, Venezuela";"Equipos Para Construcción"
"MAQUINARIAS MPC";"";"Tel: (58) (212) 9919959";"Chuao Caracas, Venezuela";"Equipos Para Construcción"
"EQUIPOS MADECOL C.A";"";"Tel: (58) (212) 2376060";"Los Dos Caminos Caracas, Venezuela";"Equipos Para Construcción"
"A P DISTRIBUCIONES Y REPRESENTACIONES C.A";"";"Tel: (58) (212) 2384123";"2da Transv Boleita Sur Edif A.P Entrando Por La Cl Santa Ana, Caracas Caracas, Venezuela";"Equipos Para Construcción"
"SIGALCA SIDERO GALVANICA C.A";"";"Tel: (58) (212) 3343824";"Calle B Urbanizacion industrial, las Tejerias Edo Aragua Caracas, Venezuela";"Equipos Para Construcción"
"ELEBOMCA";"";"Tel: (58) (251) 2410007";"La Urbina Barquisimeto, Venezuela";"Equipos Para Construcción"
"DISTRIBUIDORA WILLIANS RAMÍREZ";"";"Tel: (58) (212) 9634877";"El Hatillo Caracas, Venezuela";"Equipos Para Construcción"
"MOTOREPS C.A.";"";"Tel: (58) (271) 4463658";"Av. p. Leon Torres con calle 52 Valera, Venezuela";"Equipos Para Construcción"
"TALLER EL RETOÑO METEC, C.A.";"";"Tel: (58) (251) 2692532";"Circ. Norte, Sec. Las Tinajas Barquisimeto, Venezuela";"Equipos Para Construcción"
"TAMI, C.A.";"";"Tel: (58) (212) 2574416";"Final Av Milán Los Ruices Sur Caracas, Venezuela";"Equipos Para Construcción"
"RIVERTEC, S A";"";"Tel: (58) (212) 9634411";"Cl Sur, La Lagunita Caracas, Venezuela";"Equipos Para Construcción"
"MPO MAQUINARIAS PARA OBRAS S.A";"";"Tel: (58) (212) 4710306";"Cl 3 Con Cl 11 Edif Ron Royal Piso 1 La Yaguara (Detras De Muebles Mary) Caracas, Venezuela";"Equipos Para Construcción"
"TECNOTRADE LTD";"";"Tel: (58) (212) 2840067";"Altamira Caracas, Venezuela";"Equipos Para Construcción"
"FERREMAQUINARIAS BRACHO C.A";"";"Tel: (58) (251) 4416361";"Cl 58A E/Cr 19A Y 19B Barquisimeto, Venezuela";"Equipos Para Construcción"
"REVENSUB C.A";"";"Tel: (58) (212) 9633636";"C.C Lomas Lagunita Ofic 1-10 Caracas, Venezuela";"Equipos Para Construcción"
"INDUSTRIAS TC";"";"Tel: (58) (212) 2397770";"Boleita Caracas, Venezuela";"Equipos Para Construcción"
"RAM 2000 C.A";"";"Tel: (58) (212) 4714420";"San Martín Caracas, Venezuela";"Equipos Para Construcción"
"MAQUINARIAS LARMAQ C.A";"";"Tel: (58) (212) 9415035";"Zona Ind La Trinidad, Caracas Caracas, Venezuela";"Equipos Para Construcción"
"MAQUINARIAS CORTE C.A";"";"Tel: (58) (212) 2418196";"Cl 10 Edif Corte La Urbina, Caracas Caracas, Venezuela";"Equipos Para Construcción"
"M Y M YAGUARA C.A";"";"Tel: (58) (212) 4715216";"Av. Principal De La Yaguara Centro Empresarial Mpa Caracas, Venezuela";"Equipos Para Construcción"
"SUMINISTROS Y MAQUINARIAS CGS C.A";"";"Tel: (58) (212) 5322109";"Zona Industrial, Filas De Mariche Filas de Mariche, Venezuela";"Equipos Para Construcción"
"IMPEXPAR, C.A.";"";"Tel: (58) (212) 7318164";"Av. Andrés Bello, La Florida Caracas, Venezuela";"Equipos Para Construcción"
