id,Precio Nuevo
013-0657-05,277
013-0657-06,193
013-0657-07,193
013-0657-08,183
013-0658-00,686
013-0658-01,686
013-0659-00,193
013-0659-01,193
013-0659-02,131
013-0661-00,587
013-0661-02,844
013-0661-03,844
013-0663-00,1710
013-0663-01,1710
013-0663-02,1263
013-0663-03,1263
013-0669-00,620
013-0669-01,620
013-0677-00,402
013-0677-01,402
013-0678-00,451
013-0678-01,451
013-0701-00,124
013-0701-01,124
013-0702-00,272
013-0702-01,272
013-0703-00,112
013-0703-01,112
013-0703-02,263
013-0703-03,263
013-0703-04,513
013-0703-05,513
013-0703-06,527
013-0703-07,527
013-0703-08,238
013-0703-09,238
013-0704-00,214
013-0704-01,214
013-0704-02,208
013-0704-03,208
013-0705-00,259
013-0705-01,259
013-0707-00,527
013-0707-01,527
013-0710-00,1107
013-0710-01,1107
013-0711-00,296
013-0711-01,296
013-0712-00,471
013-0712-01,471
013-0712-02,630
013-0714-00,116
013-0714-01,116
013-0714-02,116
013-0714-03,116
013-0715-00,96
013-0715-01,96
013-0715-02,110
013-0715-03,110
013-0715-04,164
013-0715-05,164
013-0715-12,116
013-0715-16,101
013-0716-05,470
013-0716-06,384
013-0716-07,384
013-0716-08,589
013-0716-09,589
013-0716-10,249
013-0716-11,249
013-0718-04,131
013-0718-05,131
013-0723-00,240
013-0723-01,240
013-0801-00,88
013-0801-01,88
013-0801-02,56
013-0801-04,78
013-0804-00,71
013-0804-01,71
013-0804-02,55
013-0901-00,193
013-0901-01,193
013-0902-00,404
013-0902-01,404
013-0903-00,775
013-0903-01,775
013-0906-02,384
013-0906-03,384
013-0907-00,143
013-0907-01,143
013-0907-02,344
013-0907-03,344
013-0907-06,844
013-0907-10,282
013-0908-00,844
013-0908-01,844
013-0910-00,371
013-0910-01,371
013-0910-04,344
013-0910-05,344
013-0912-00,117
013-0912-01,117
013-0912-02,121
013-0912-03,121
013-0912-04,68
013-0912-05,68
013-0912-06,80
013-0912-09,123
013-0912-21,101
013-0916-00,161
013-0916-01,161
013-0916-02,167
013-0916-04,177
013-0916-05,177
013-0916-06,428
013-0916-07,428
013-0916-08,175
013-0916-09,175
013-0916-10,124
013-0916-11,124
013-0916-12,85
013-0916-13,85
013-0916-14,81
013-0916-15,81
013-0916-16,124
013-0916-17,124
013-0916-18,384
013-0916-19,384
013-0916-22,153
013-0916-24,90
013-0916-28,362
013-0916-29,362
013-0916-31,329
013-0919-00,348
013-0919-01,348
013-0919-02,384
013-0919-03,384
013-0919-07,343
013-0925-00,348
013-0925-01,348
013-0925-02,480
013-0925-03,480
013-1105-00,169
013-1105-04,415
013-1105-05,415
013-1105-06,372
013-1105-07,372
013-1105-08,1527
013-1105-09,1527
013-1105-10,1330
013-1105-11,1330
013-1201-00,263
013-1201-01,263
013-1201-02,235
013-1201-03,235
013-1203-00,277
013-1203-01,277
013-1204-00,250
013-1204-01,250
013-1204-02,598
013-1204-03,598
013-1204-04,402
013-1204-05,402
013-1206-00,362
013-1206-01,362
013-1206-02,381
013-1206-03,381
013-1206-05,652
013-1206-08,344
013-1206-09,344
013-1206-10,184
013-1206-11,184
013-1207-00,196
013-1207-01,196
013-1207-02,214
013-1207-03,214
013-1209-02,513
013-1209-03,513
013-1209-04,1388
013-1209-05,1388
013-1210-00,343
013-1210-01,343
013-1210-02,175
013-1210-03,175
013-1214-00,446
013-1214-01,446
013-1214-02,415
013-1214-03,415
013-1214-04,88
013-1214-05,88
013-1214-08,232
013-1214-09,232
013-1214-10,348
013-1214-11,348
013-1214-26,589
013-1214-27,589
013-1214-30,385
013-1214-31,385
013-1214-32,424
013-1214-33,424
013-1215-00,228
013-1215-01,228
013-1215-02,404
013-1215-03,404
013-1215-04,225
013-1215-05,225
013-1215-10,211
013-1215-11,211
013-1215-12,226
013-1215-15,196
013-1215-16,384
013-1215-17,384
013-1215-21,55
013-1217-00,1085
013-1217-01,1085
013-1217-02,442
013-1217-03,442
013-1217-04,442
013-1217-05,442
013-1219-00,81
013-1219-01,81
013-1219-02,96
013-1219-03,96
013-1219-04,138
013-1219-06,344
013-1219-07,344
013-1219-08,78
013-1219-10,74
013-1219-12,420
013-1219-13,420
013-1220-00,281
013-1220-01,281
013-1221-00,132
013-1221-01,132
013-1221-06,536
013-1221-07,536
013-1221-08,254
013-1221-09,254
013-1221-10,286
013-1221-11,286
013-1223-00,196
013-1223-01,196
013-1223-02,255
013-1223-03,255
013-1223-04,330
013-1223-05,330
013-1223-06,346
013-1223-07,346
013-1223-08,326
013-1223-09,326
013-1223-10,161
013-1223-11,161
013-1223-12,301
013-1223-13,301
013-1223-14,652
013-1223-15,652
013-1223-16,264
013-1223-20,321
013-1223-21,321
013-1223-28,315
013-1223-29,315
013-1223-31,648
013-1223-33,169
013-1223-34,277
013-1223-36,244
013-1223-38,207
013-1223-45,348
013-1225-00,81
013-1225-01,81
013-1226-00,232
013-1226-01,232
013-1228-00,259
013-1228-01,259
013-1228-02,312
013-1228-03,312
013-1228-04,235
013-1228-05,235
013-1228-06,630
013-1228-07,630
013-1228-18,344
013-1228-19,344
013-1228-20,348
013-1228-21,348
013-1228-22,1281
013-1228-23,1281
013-1228-24,446
013-1228-25,446
013-1229-02,540
013-1229-03,540
013-1230-00,183
013-1230-01,183
013-1230-02,446
013-1230-03,446
013-1230-06,183
013-1230-07,183
013-1230-08,169
013-1230-09,169
013-1230-11,183
013-1230-26,487
013-1230-27,487
013-1231-00,415
013-1231-01,415
013-1231-02,264
013-1231-03,264
013-1231-06,455
013-1231-07,455
013-1231-08,342
013-1231-09,342
013-1231-10,333
013-1231-11,333
013-1232-00,372
013-1232-01,372
013-1232-02,362
013-1232-03,362
013-1233-00,230
013-1233-01,230
013-1233-02,338
013-1233-03,338
013-1233-04,161
013-1233-06,413
013-1233-07,413
013-1233-08,540
013-1233-09,540
013-1233-15,329
013-1233-16,161
013-1233-17,161
013-1235-00,160
013-1235-01,160
013-1235-02,154
013-1235-03,154
013-1236-00,326
013-1236-01,326
013-1236-02,348
013-1236-03,348
013-1237-00,183
013-1237-01,183
013-1237-02,183
013-1237-03,183
013-1237-04,420
013-1237-05,420
013-1237-11,296
013-1238-00,491
013-1238-01,491
013-1238-02,344
013-1238-03,344
013-1239-04,102
013-1239-05,102
013-1239-06,312
013-1239-07,312
013-1241-00,264
013-1241-01,264
013-1241-02,241
013-1241-03,241
013-1241-08,131
013-1241-09,131
013-1241-10,53
013-1241-11,53
013-1241-13,78
013-1243-00,74
013-1301-00,175
013-1301-01,175
013-1301-02,160
013-1301-03,160
013-1301-04,160
013-1301-05,160
013-1301-06,161
013-1301-07,161
013-1301-08,183
013-1301-09,183
013-1301-10,161
013-1301-11,161
013-1301-16,146
013-1301-17,146
013-1301-18,277
013-1301-19,277
013-1301-22,384
013-1301-23,384
013-1301-24,303
013-1301-25,303
013-1301-35,153
013-1301-44,268
013-1301-45,268
013-1302-00,190
013-1302-01,190
013-1302-02,196
013-1302-03,196
013-1302-04,362
013-1302-05,362
013-1302-06,232
013-1302-07,232
013-1302-08,404
013-1302-09,404
013-1302-10,244
013-1302-11,244
013-1302-24,277
013-1302-25,277
013-1303-00,244
013-1303-01,244
013-1303-02,326
013-1303-03,326
013-1303-06,359
013-1303-07,359
013-1303-08,277
013-1303-09,277
013-1303-10,372
013-1303-11,372
013-1303-14,338
013-1303-15,338
013-1303-16,380
013-1303-17,380
013-1305-00,587
013-1305-01,587
013-1305-02,554
013-1305-03,554
013-1305-04,1103
013-1305-05,1103
013-1306-01,299
013-1307-00,487
013-1307-01,487
013-1307-02,381
013-1307-06,1040
013-1307-07,1040
013-1307-08,1104
013-1307-09,1104
013-1307-10,1555
013-1307-11,1555
013-1308-00,709
013-1308-01,709
013-1309-00,316
013-1309-01,316
013-1309-02,343
013-1309-03,343
013-1310-00,287
013-1310-01,287
013-1313-00,496
013-1313-01,496
013-1401-00,264
013-1401-01,264
013-1401-02,714
013-1401-03,714
013-1401-04,850
013-1401-05,850
013-1401-06,1308
013-1401-07,1308
013-1501-00,512
013-1501-01,512
013-1501-03,404
013-1502-00,78
013-1502-01,78
013-1502-02,85
013-1502-03,85
013-1502-04,117
013-1502-05,117
013-1502-06,81
013-1502-07,81
013-1502-08,88
013-1502-09,88
013-1502-10,146
013-1502-11,146
013-1502-12,303
013-1502-13,303
013-1502-16,73
013-1502-17,73
013-1502-18,85
013-1502-19,85
013-1502-20,78
013-1503-00,554
013-1503-01,554
013-1504-00,1005
013-1504-01,1005
013-1504-02,2544
013-1504-03,2544
013-1505-00,482
013-1505-01,482
013-1505-02,1311
013-1505-03,1311
013-1505-06,667
013-1505-07,667
013-1601-00,81
013-1601-01,81
013-1601-02,145
013-1601-03,145
013-1601-04,161
013-1601-05,161
013-1601-06,53
013-1601-07,53
013-1604-00,562
013-1604-01,562
013-1605-00,139
013-1605-01,139
013-1605-02,175
013-1605-03,175
013-1605-04,139
013-1605-05,139
013-1605-06,166
013-1605-07,166
013-1605-08,850
013-1605-09,850
013-1605-10,558
013-1605-11,558
013-1607-00,167
013-1607-01,167
013-1607-02,415
013-1607-03,415
013-1607-04,96
013-1607-05,96
013-1607-08,737
013-1607-09,737
013-1607-10,402
013-1607-11,402
013-1607-18,415
013-1607-19,415
013-1608-00,528
013-1608-01,528
013-1609-00,249
013-1609-02,296
013-1609-03,296
013-1609-04,145
013-1609-05,145
013-1609-06,110
013-1609-07,110
013-1806-01,366
013-1806-08,686
013-1806-09,686
013-1806-10,589
013-1807-00,737
013-1807-01,737
013-1816-01,255
013-1901-00,199
013-1901-02,316
013-1901-03,316
013-1901-04,620
013-1901-05,620
013-1901-06,947
013-1901-07,947
013-1901-08,643
013-1901-09,643
013-1902-00,307
013-1902-01,307
013-1903-00,955
013-1903-01,955
013-1903-02,925
013-1903-03,925
013-1903-04,464
013-1903-05,464
013-1904-00,559
013-1904-01,559
013-1904-02,982
013-1904-03,982
013-1905-00,201
013-1905-01,201
013-1905-02,70
013-1905-03,70
013-1905-04,183
013-1905-05,183
013-1905-06,402
013-1905-07,402
013-1905-08,850
013-1905-09,850
013-1905-10,183
013-1905-11,68
013-1905-12,68
013-1905-14,193
013-1905-16,74
013-1905-20,437
013-1906-00,237
013-1906-01,237
013-1906-02,178
013-1906-03,178
013-1906-06,482
013-1906-07,482
013-1906-08,237
013-1906-09,237
013-1908-00,620
013-1908-01,620
013-1908-02,404
013-1908-03,404
013-1909-00,1339
013-1909-01,1339
013-1909-02,415
013-1909-03,415
013-1914-00,153
013-1920-00,589
013-1920-01,589
013-2001-00,108
013-2002-00,558
013-2002-01,558
013-2002-04,1707
013-2002-05,1707
013-2003-00,1348
013-2003-01,1348
013-2003-02,522
013-2003-03,522
013-2003-04,1196
013-2003-08,2290
013-2003-09,2290
013-2005-00,2537
013-2005-01,2537
013-2017-00,1897
013-2017-01,1897
013-2018-00,2111
013-2018-01,2111
013-2101-00,272
013-2101-01,272
013-2101-02,255
013-2201-00,469
013-2201-01,469
013-2201-06,713
013-2201-07,713
013-2201-09,132
013-2201-10,559
013-2201-11,559
013-2201-12,132
013-2201-14,512
013-2201-15,512
013-2203-00,620
013-2203-01,620
013-2204-00,662
013-2204-02,277
013-2204-03,277
013-2205-00,310
013-2206-00,446
013-2206-01,446
013-2206-02,424
013-2206-03,424
013-2206-04,470
013-2206-05,470
013-2208-00,973
013-2208-01,973
013-2301-00,326
013-2301-01,326
013-2301-04,193
013-2302-00,344
013-2302-01,344
013-2302-02,296
013-2302-03,296
013-2302-04,244
013-2302-05,244
013-2302-08,296
013-2302-09,296
013-2302-10,2004
013-2302-11,2004
013-2305-00,110
013-2305-01,110
013-2305-02,93
013-2305-03,93
013-2305-04,183
013-2305-05,183
013-2305-06,230
013-2305-07,230
013-2305-08,179
013-2305-09,179
013-2305-10,174
013-2305-11,174
013-2305-12,138
013-2305-13,138
013-2305-14,241
013-2305-15,241
013-2305-20,161
013-2305-21,161
013-2305-27,96
013-2305-28,86
013-2305-29,86
013-2305-30,187
013-2305-31,187
013-2305-33,160
013-2305-36,146
013-2305-39,88
013-2306-00,131
013-2310-00,402
013-2310-01,402
013-2310-02,384
013-2310-03,384
013-2310-04,540
013-2310-05,540
013-2310-06,310
013-2310-08,183
013-2310-09,183
013-2310-10,183
013-2310-11,183
013-2310-12,251
013-2310-13,251
013-2310-25,527
013-2310-31,193
013-2311-00,415
013-2311-01,415
013-2311-02,353
013-2311-03,353
013-2311-05,353
013-2311-06,221
013-2313-00,339
013-2313-01,339
013-2313-02,415
013-2313-03,415
013-2313-04,154
013-2313-05,154
013-2313-08,108
013-2313-09,108
013-2313-12,357
013-2313-13,357
013-2313-16,357
013-2313-17,357
013-2313-21,162
013-2313-22,437
013-2313-23,437
013-2313-24,460
013-2313-25,460
013-2314-00,59
013-2315-00,446
013-2315-01,446
013-2315-02,446
013-2315-03,446
013-2315-04,446
013-2315-05,446
013-2315-06,339
013-2315-07,339
013-2315-08,710
013-2315-09,710
013-2315-12,296
013-2315-13,296
013-2315-15,437
013-2315-16,437
013-2315-17,437
013-2315-21,437
013-2316-00,187
013-2316-01,187
013-2316-02,178
013-2316-03,178
013-2316-10,545
013-2316-11,545
013-2318-00,96
013-2320-00,249
013-2320-01,249
013-2321-00,45
013-2321-01,45
013-2321-02,56
013-2321-03,56
013-2321-04,74
013-2321-05,74
013-2321-06,67
013-2321-07,67
013-2321-08,102
013-2321-09,102
013-2321-10,74
013-2321-11,74
013-2321-12,110
013-2321-13,110
013-2321-14,110
013-2321-15,110
013-2321-16,110
013-2321-17,110
013-2321-18,145
013-2321-19,145
013-2321-20,139
013-2321-21,139
013-2321-22,132
013-2321-23,132
013-2321-24,42
013-2321-25,42
013-2321-26,147
013-2321-27,147
013-2321-28,45
013-2321-29,45
013-2321-30,55
013-2321-36,142
013-2321-39,47
013-2321-40,117
013-2321-41,117
013-2321-44,108
013-2321-45,108
013-2321-47,101
013-2321-48,81
013-2321-52,59
013-2321-53,59
013-2321-57,47
013-2321-58,44
013-2321-59,44
013-2321-60,146
013-2321-62,124
013-2321-63,124
013-2322-00,411
013-2322-01,411
013-2322-02,381
013-2322-03,381
013-2322-04,482
013-2322-05,482
013-2322-06,169
013-2322-07,169
013-2322-08,413
013-2322-09,413
013-2322-10,397
013-2322-11,397
013-2322-14,162
013-2322-15,162
013-2322-17,420
013-2323-00,372
013-2323-01,372
013-2323-04,339
013-2323-05,339
013-2323-06,339
013-2323-07,339
013-2324-00,527
013-2324-01,527
013-2324-02,312
013-2325-00,996
013-2325-01,996
013-2326-00,53
013-2326-01,53
013-2326-02,56
013-2326-03,56
013-2326-04,49
013-2326-05,49
013-2326-06,96
013-2326-07,96
013-2326-08,81
013-2326-09,81
013-2326-10,85
013-2326-11,85
013-2401-00,93
013-2402-00,888
013-2402-01,888
013-2402-02,124
013-2407-00,146
013-2407-01,146
013-2417-00,1503
013-2417-01,1503
013-2504-00,339
013-2504-01,339
013-2504-04,339
013-2504-05,339
013-2504-09,362
013-2504-10,362
013-2505-06,474
013-2505-07,474
013-2505-08,145
013-2505-09,145
013-2505-11,554
013-2506-00,161
013-2506-01,161
013-2506-02,124
013-2506-07,123
013-2507-00,241
013-2507-01,241
013-2507-02,527
013-2507-03,527
013-2507-05,162
013-2507-06,147
013-2507-07,147
013-2507-08,333
013-2507-10,254
013-2507-12,554
013-2507-13,554
013-2509-00,571
013-2509-01,571
013-2601-00,81
013-2602-00,161
013-2602-01,161
013-2604-00,196
013-2604-01,196
013-2606-00,225
013-2606-01,225
013-2607-00,74
013-2607-01,74
013-2607-02,855
013-2607-03,855
013-2608-00,527
013-2608-01,527
013-2610-00,606
013-2610-01,606
013-2610-02,487
013-2610-03,487
013-2611-00,679
013-2611-01,679
013-2704-02,201
013-2902-00,589
013-2902-01,589
013-3001-00,343
013-3001-01,343
013-3001-02,303
013-3001-03,303
013-3001-04,219
013-3001-05,219
013-3001-06,404
013-3001-07,404
013-3001-08,326
013-3001-09,326
013-3001-10,402
013-3001-11,402
013-3001-12,487
013-3001-13,487
013-3001-15,183
013-3001-16,233
013-3001-17,233
013-3001-18,517
013-3001-19,517
013-3001-33,527
013-3001-35,418
013-3002-00,229
013-3002-01,229
013-3002-02,124
013-3002-03,124
013-3002-04,89
013-3002-05,89
013-3002-06,219
013-3002-07,219
013-3002-08,161
013-3002-09,161
013-3002-10,183
013-3002-11,183
013-3002-12,249
013-3002-13,249
013-3002-14,161
013-3002-15,161
013-3002-16,348
013-3002-17,348
013-3002-18,259
013-3002-19,259
013-3002-20,214
013-3002-21,214
013-3002-22,117
013-3002-23,117
013-3002-26,93
013-3002-33,249
013-3002-36,110
013-3002-37,110
013-3002-40,226
013-3002-41,226
013-3002-44,272
013-3002-45,272
013-3002-48,587
013-3002-49,587
013-3002-50,540
013-3002-51,540
013-3003-00,263
013-3003-01,263
013-3003-02,329
013-3003-03,329
013-3004-00,214
013-3004-01,214
013-3004-02,241
013-3004-03,241
013-3004-04,154
013-3004-05,154
013-3004-06,250
013-3004-07,250
013-3004-10,201
013-3004-11,201
013-3004-12,384
013-3004-13,384
013-3004-14,193
013-3004-15,193
013-3004-21,154
013-3004-26,338
013-3004-27,338
013-3005-00,860
013-3006-00,305
013-3006-01,305
013-3006-04,856
013-3006-05,856
013-3008-00,1594
013-3008-01,1594
013-3010-00,47
013-3010-01,47
013-3010-02,167
013-3010-03,167
013-3010-04,117
013-3010-05,117
013-3010-06,161
013-3010-07,161
013-3010-08,167
013-3010-09,167
013-3010-10,45
013-3010-11,45
013-3010-12,173
013-3010-13,173
013-3010-14,216
013-3010-15,216
013-3010-16,201
013-3010-17,201
013-3010-18,169
013-3010-19,169
013-3010-20,153
013-3010-21,153
013-3010-22,53
013-3010-23,53
013-3010-24,214
013-3010-25,214
013-3010-26,249
013-3010-27,249
013-3010-28,36
013-3010-32,169
013-3010-33,169
013-3010-47,44
013-3010-58,33
013-3010-66,176
013-3011-00,437
013-3011-01,437
013-3011-02,162
013-3011-03,162
013-3011-04,211
013-3011-05,211
013-3011-06,512
013-3011-07,512
013-3011-10,272
013-3011-12,677
013-3011-13,677
013-3011-14,362
013-3011-24,709
013-3011-25,709
013-3012-00,1005
013-3012-01,1005
013-3012-02,404
013-3012-03,404
013-3014-00,246
013-3014-01,246
013-3014-02,264
013-3014-03,264
013-3015-00,173
013-3015-01,173
013-3015-02,247
013-3015-03,247
013-3015-04,272
013-3015-05,272
013-3015-06,268
013-3015-07,268
013-3015-08,384
013-3015-09,384
013-3015-10,268
013-3015-11,268
013-3015-12,286
013-3015-13,286
013-3015-14,169
013-3015-15,169
013-3015-16,587
013-3015-17,587
013-3015-20,630
013-3015-21,630
013-3015-22,558
013-3015-23,558
013-3015-24,487
013-3015-25,487
013-3015-26,415
013-3015-27,415
013-3015-34,404
013-3016-00,173
013-3016-01,173
013-3016-02,282
013-3016-03,282
013-3016-04,411
013-3016-05,411
013-3017-00,487
013-3017-01,487
013-3017-02,955
013-3017-03,955
013-3017-04,1098
013-3017-05,1098
013-3017-06,1067
013-3017-07,1067
013-3018-00,303
013-3018-01,303
013-3019-02,1024
013-3019-03,1024
013-3021-00,709
013-3021-01,709
013-3102-00,286
013-3102-01,286
013-3102-02,246
013-3102-03,246
013-3102-08,589
013-3102-09,589
013-3102-12,670
013-3102-16,620
013-3102-17,620
013-3102-20,277
013-3102-21,277
013-3102-22,772
013-3102-23,772
013-3102-24,765
013-3102-25,765
013-3103-00,161
013-3103-01,161
013-3108-02,167
013-3108-03,167
013-3108-04,154
013-3108-05,154
013-3108-06,167
013-3108-07,167
013-3109-00,154
013-3109-01,154
013-3111-00,156
013-3111-01,156
013-3111-02,183
013-3111-03,183
013-3111-04,63
013-3111-05,63
013-3111-06,96
013-3111-07,81
013-3111-12,268
013-3111-17,59
013-3111-19,193
013-3111-26,424
013-3111-27,424
013-3111-28,411
013-3111-29,411
013-3112-00,68
013-3112-02,59
013-3112-03,59
013-3112-04,116
013-3112-05,116
013-3112-06,81
013-3112-07,81
013-3112-08,88
013-3112-11,88
013-3112-12,219
013-3112-13,219
013-3112-18,346
013-3112-19,346
013-3112-20,352
013-3112-21,352
013-3112-22,594
013-3112-23,594
013-3114-00,518
013-3114-01,518
013-3114-02,124
013-3114-03,124
013-3114-04,116
013-3114-05,116
013-3114-06,162
013-3114-07,162
013-3114-10,131
013-3114-11,131
013-3114-12,674
013-3114-13,674
013-3114-16,620
013-3114-17,620
013-3114-27,653
013-3116-00,944
013-3116-01,944
013-3116-02,264
013-3116-03,264
013-3116-04,264
013-3116-05,264
013-3122-00,193
013-3122-01,193
013-3125-00,184
013-3126-00,446
013-3126-01,446
013-3202-00,554
013-3202-01,554
013-3202-02,512
013-3202-03,512
013-3207-00,2410
013-3207-01,2410
013-3208-00,329
013-3208-01,329
013-3208-02,620
013-3208-03,620
013-3208-04,709
013-3208-05,709
013-3214-00,1151
013-3214-01,1151
013-3402-00,620
013-3402-01,620
013-3402-02,620
013-3402-03,620
013-3402-04,303
013-3402-10,342
013-3402-11,342
013-3402-12,564
013-3402-13,564
013-3403-02,312
013-3403-03,312
013-3403-06,2283
013-3403-07,2283
013-3404-00,620
013-3404-01,620
013-3404-02,850
013-3404-03,850
013-3404-04,244
013-3502-00,1301
013-3502-01,1301
013-3503-00,587
013-3503-01,587
013-3505-00,404
013-3505-01,404
013-3505-02,404
013-3505-03,404
013-3706-00,146
013-3706-01,146
013-3802-02,817
013-3806-00,1221
013-3806-01,1221
013-4001-00,869
013-4001-01,869
013-4002-00,587
013-4002-01,587
014-0602-00,320
014-0602-01,320
014-0620-00,281
014-0620-01,281
014-0628-00,513
014-0628-01,513
014-0643-00,339
014-0643-01,339
014-0703-00,558
014-0703-01,558
014-0703-02,384
014-0703-03,384
014-0703-04,1150
014-0703-05,1150
014-0707-01,808
014-1214-00,437
014-1214-01,437
014-1226-00,381
014-1226-01,381
014-1226-02,587
014-1226-03,587
014-1601-00,705
014-1601-01,705
014-1605-00,2631
014-1605-01,2631
014-2321-00,1391
014-2505-00,424
014-2505-01,424
014-2604-00,470
014-2604-01,470
014-3002-00,136
014-3002-01,136
014-3011-00,249
014-3011-01,249
014-3112-00,517
014-3112-01,517
015-0102-00,1489
015-0102-01,1489
015-0102-02,1569
015-0102-03,1569
015-0102-04,2544
015-0102-05,2544
015-0201-00,850
015-0201-01,850
015-0201-02,775
015-0201-03,775
015-0201-06,469
015-0201-07,469
015-0201-10,1005
015-0201-11,1005
015-0202-00,775
015-0202-01,775
015-0202-02,777
015-0202-03,777
015-0202-04,701
015-0202-05,701
015-0202-08,639
015-0202-12,1123
015-0202-13,1123
015-0202-18,1303
015-0202-19,1303
015-0202-20,1321
015-0202-21,1321
015-0203-00,1076
015-0203-01,1076
015-0203-02,888
015-0203-03,888
015-0204-02,1863
015-0204-03,1863
015-0301-00,527
015-0301-01,527
015-0301-02,571
015-0301-03,571
015-0301-04,1098
015-0301-10,1428
015-0301-11,1428
015-0301-12,1654
015-0301-13,1654
015-0313-02,1758
015-0313-03,1758
015-0315-00,1790
015-0315-01,1790
015-0316-00,1669
015-0316-01,1669
