"Código","Nombre","Marca","Categoría","Costo","Precio Default","Moneda Default","Colores","Talles","Fotos","Numero de Parte","Notas",
"017-1106-00","CALAVERA DUCATO CARGO VAN/MANAGER 2008-2013 DEPO DER","DEPO","CALAVERAS",,1644,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1106-00.jpg",,"FIAT DUCATO 2008-2013; PEUGEOT MANAGER 2008-2013",
"017-1106-01","CALAVERA DUCATO CARGO VAN/MANAGER 2008-2013 DEPO IZQ","DEPO","CALAVERAS",,1644,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1106-01.jpg",,"FIAT DUCATO 2008-2013; PEUGEOT MANAGER 2008-2013",
"017-1107-00","CALAVERA IDEA ADVETURE 2008-2009 DEPO DER","DEPO","CALAVERAS",,1076,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1107-00.jpg",,"FIAT IDEA 2008-2009",
"017-1107-01","CALAVERA IDEA ADVETURE 2008-2009 DEPO IZQ","DEPO","CALAVERAS",,1076,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1107-01.jpg",,"FIAT IDEA 2008-2009",
"017-1201-00","CALAVERA FORD AEROSTAR 1986-1995 DEPO DER","DEPO","CALAVERAS",,540,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1201-00.jpg",,"FORD AEROSTAR 1986-1995"," -- Modificado --"
"017-1201-01","CALAVERA FORD AEROSTAR 1986-1995 DEPO IZQ","DEPO","CALAVERAS",,540,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1201-01.jpg",,"FORD AEROSTAR 1986-1995"," -- Modificado --"
"017-1201-03","CALAVERA AEROSTAR 97 BLANCO/ROJO S/ARNES DEPO IZQ","DEPO","CALAVERAS",,709,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1201-03.jpg",,"FORD AEROSTAR 1997-1997",
"017-1202-01","CALAVERA BRONCO II 1984-1988 DEPO IZQ","DEPO","CALAVERAS",,216,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1202-01.jpg",,"FORD BRONCO 1984-1988",
"017-1205-00","CALAVERA FORD COURIER 2001-2012 DEPO DER","DEPO","CALAVERAS",,1076,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1205-00.jpg",,"FORD COURIER 2001-2012"," -- Modificado --"
"017-1205-01","CALAVERA FORD COURIER 2001-2012 DEPO IZQ","DEPO","CALAVERAS",,1076,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1205-01.jpg",,"FORD COURIER 2001-2012"," -- Modificado --"
"017-1206-00","CALAVERA FORD CROWN VICTORIA 1998-2011 F/NEGRO ROJO DEPO DER","DEPO","CALAVERAS",,1241,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1206-00.jpg",,"FORD CROWN VICTORIA 1998-2011"," -- Modificado --"
"017-1206-01","CALAVERA FORD CROWN VICTORIA 1998-2011 F/NEGRO ROJO DEPO IZQ","DEPO","CALAVERAS",,1241,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1206-01.jpg",,"FORD CROWN VICTORIA 1998-2011"," -- Modificado --"
"017-1207-12","CALAVERA FORD ECONOLINE 1992-1994 AMBAR/BLANCO/ROJO TYC DER","TYC","CALAVERAS",,662,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1207-12.jpg",,"FORD ECONOLINE 1992-1994"," -- Modificado --"
"017-1208-00","CALAVERA FORD ECOSPORT 2004-2007 S/ARNES DEPO DER","DEPO","CALAVERAS",,580,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1208-00.jpg",,"FORD ECOSPORT 2004-2007"," -- Modificado --"
"017-1208-01","CALAVERA FORD ECOSPORT 2004-2007 S/ARNES DEPO IZQ","DEPO","CALAVERAS",,580,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1208-01.jpg",,"FORD ECOSPORT 2004-2007"," -- Modificado --"
"017-1208-02","CALAVERA FORD ECOSPORT 2008-2012 DEPO DER","DEPO","CALAVERAS",,895,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1208-02.jpg",,"FORD ECOSPORT 2008-2012"," -- Modificado --"
"017-1208-03","CALAVERA FORD ECOSPORT 2008-2012 DEPO IZQ","DEPO","CALAVERAS",,895,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1208-03.jpg",,"FORD ECOSPORT 2008-2012"," -- Modificado --"
"017-1208-06","CALAVERA FORD ECOSPORT 2004-2007 S/ARNES HUMO TYC DER","TYC","CALAVERAS",,527,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1208-06.jpg",,"FORD ECOSPORT 2004-2007"," -- Modificado --"
"017-1208-07","CALAVERA FORD ECOSPORT 2004-2007 S/ARNES HUMO TYC IZQ","TYC","CALAVERAS",,527,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1208-07.jpg",,"FORD ECOSPORT 2004-2007"," -- Modificado --"
"017-1208-10","CALAVERA FORD ECOSPORT 2008-2012 DEPO HUMO DER","DEPO","CALAVERAS",,955,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1208-10.jpg",,"FORD ECOSPORT 2008-2012"," -- Modificado --"
"017-1208-11","CALAVERA FORD ECOSPORT 2008-2012 DEPO HUMO IZQ","DEPO","CALAVERAS",,955,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1208-11.jpg",,"FORD ECOSPORT 2008-2012"," -- Modificado --"
"017-1208-12","CALAVERA EXTERIOR FORD ECOSPORT 2013-2016 DEPO DER","DEPO","CALAVERAS",,1321,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1208-12.jpg",,"FORD ECOSPORT 2013-2016"," -- Modificado --"
"017-1208-13","CALAVERA EXTERIOR FORD ECOSPORT 2013-2016 DEPO IZQ","DEPO","CALAVERAS",,1321,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1208-13.jpg",,"FORD ECOSPORT 2013-2016"," -- Modificado --"
"017-1209-00","CALAVERA FORD ESCAPE 2001-2007 DEPO DER","DEPO","CALAVERAS",,933,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1209-00.jpg",,"FORD ESCAPE 2001-2007"," -- Modificado --"
"017-1209-01","CALAVERA FORD ESCAPE 2001-2007 DEPO IZQ","DEPO","CALAVERAS",,933,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1209-01.jpg",,"FORD ESCAPE 2001-2007"," -- Modificado --"
"017-1209-02","CALAVERA FORD ESCAPE 2008-2012 C/FOCO DEPO DER","DEPO","CALAVERAS",,1067,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1209-02.jpg",,"FORD ESCAPE 2008-2012"," -- Modificado --"
"017-1209-03","CALAVERA FORD ESCAPE 2008-2012 C/FOCO DEPO IZQ","DEPO","CALAVERAS",,1067,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1209-03.jpg",,"FORD ESCAPE 2008-2012"," -- Modificado --"
"017-1209-10","CALAVERA EXTERIOR FORD ESCAPE 2013-2015 DEPO DER","DEPO","CALAVERAS",,1705,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1209-10.jpg",,"FORD ESCAPE 2013-2015"," -- Modificado --"
"017-1209-11","CALAVERA EXTERIOR FORD ESCAPE 2013-2015 DEPO IZQ","DEPO","CALAVERAS",,1705,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1209-11.jpg",,"FORD ESCAPE 2013-2015"," -- Modificado --"
"017-1209-12","CALAVERA INTERIOR FORD ESCAPE 2013-2014 C/ARNES TYC DER","TYC","CALAVERAS",,1263,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1209-12.jpg",,"FORD ESCAPE 2013-2014"," -- Modificado --"
"017-1209-13","CALAVERA INTERIOR FORD ESCAPE 2013-2014 C/ARNES TYC IZQ","TYC","CALAVERAS",,1263,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1209-13.jpg",,"FORD ESCAPE 2013-2014"," -- Modificado --"
"017-1210-02","CALAVERA FORD ESCORT 1999-2002 4 PUERTAS DEPO DER","DEPO","CALAVERAS",,1226,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1210-02.jpg",,"FORD ESCORT 1999-2002"," -- Modificado --"
"017-1210-03","CALAVERA FORD ESCORT 1999-2002 4 PUERTAS DEPO IZQ","DEPO","CALAVERAS",,1226,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1210-03.jpg",,"FORD ESCORT 1999-2002"," -- Modificado --"
"017-1210-06","CALAVERA FORD ESCORT 1994-1996 4 PUERTAS TYC DER","TYC","CALAVERAS",,935,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1210-06.jpg",,"FORD ESCORT 1994-1996"," -- Modificado --"
"017-1210-08","CALAVERA FORD ESCORT 1997-1998 4 PUERTAS TYC DER","TYC","CALAVERAS",,860,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1210-08.jpg",,"FORD ESCORT 1997-1998"," -- Modificado --"
"017-1210-09","CALAVERA FORD ESCORT 1997-1998 4 PUERTAS TYC IZQ","TYC","CALAVERAS",,860,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1210-09.jpg",,"FORD ESCORT 1997-1998"," -- Modificado --"
"017-1213-00","CALAVERA FORD EXPEDITION 2003-2006 DEPO DER","DEPO","CALAVERAS",,808,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1213-00.jpg",,"FORD EXPEDITION 2003-2006"," -- Modificado --"
"017-1213-01","CALAVERA FORD EXPEDITION 2003-2006 DEPO IZQ","DEPO","CALAVERAS",,808,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1213-01.jpg",,"FORD EXPEDITION 2003-2006"," -- Modificado --"
"017-1213-02","CALAVERA FORD EXPEDITION 1997-2002 DEPO DER","DEPO","CALAVERAS",,625,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1213-02.jpg",,"FORD EXPEDITION 1997-2002"," -- Modificado --"
"017-1213-03","CALAVERA FORD EXPEDITION 1997-2002 DEPO IZQ","DEPO","CALAVERAS",,625,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1213-03.jpg",,"FORD EXPEDITION 1997-2002"," -- Modificado --"
"017-1213-14","CALAVERA FORD EXPEDITION 2007-2013 DEPO DER","DEPO","CALAVERAS",,1276,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1213-14.jpg",,"FORD EXPEDITION 2007-2013"," -- Modificado --"
"017-1213-15","CALAVERA FORD EXPEDITION 2007-2013 DEPO IZQ","DEPO","CALAVERAS",,1276,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1213-15.jpg",,"FORD EXPEDITION 2007-2013"," -- Modificado --"
"017-1214-00","CALAVERA FORD EXPLORER 1998-2001 DEPO DER","DEPO","CALAVERAS",,527,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1214-00.jpg",,"FORD EXPLORER 1998-2001"," -- Modificado --"
"017-1214-01","CALAVERA FORD EXPLORER 1998-2001 DEPO IZQ","DEPO","CALAVERAS",,527,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1214-01.jpg",,"FORD EXPLORER 1998-2001"," -- Modificado --"
"017-1214-02","CALAVERA FORD EXPLORER 1995-1997 DEPO DER","DEPO","CALAVERAS",,571,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1214-02.jpg",,"FORD EXPLORER 1995-1997"," -- Modificado --"
"017-1214-03","CALAVERA FORD EXPLORER 1995-1997 DEPO IZQ","DEPO","CALAVERAS",,571,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1214-03.jpg",,"FORD EXPLORER 1995-1997"," -- Modificado --"
"017-1214-04","CALAVERA FORD EXPLORER 1991-1994 DEPO DER","DEPO","CALAVERAS",,433,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1214-04.jpg",,"FORD EXPLORER 1991-1994"," -- Modificado --"
"017-1214-05","CALAVERA FORD EXPLORER 1991-1994 DEPO IZQ","DEPO","CALAVERAS",,433,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1214-05.jpg",,"FORD EXPLORER 1991-1994"," -- Modificado --"
"017-1214-06","CALAVERA FORD EXPLORER 2002-2005 DEPO DER","DEPO","CALAVERAS",,808,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1214-06.jpg",,"FORD EXPLORER 2002-2005"," -- Modificado --"
"017-1214-07","CALAVERA FORD EXPLORER 2002-2005 DEPO IZQ","DEPO","CALAVERAS",,808,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1214-07.jpg",,"FORD EXPLORER 2002-2005"," -- Modificado --"
"017-1214-08","CALAVERA FORD EXPLORER 2001-2004 SPORT DEPO DER","DEPO","CALAVERAS",,808,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1214-08.jpg",,"FORD EXPLORER 2001-2004"," -- Modificado --"
"017-1214-09","CALAVERA FORD EXPLORER 2001-2004 SPORT DEPO IZQ","DEPO","CALAVERAS",,808,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1214-09.jpg",,"FORD EXPLORER 2001-2004"," -- Modificado --"
"017-1214-16","CALAVERA EXTERIOR FORD EXPLORER 2006-2010 DEPO DER","DEPO","CALAVERAS",,1067,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1214-16.jpg",,"FORD EXPLORER 2006-2010"," -- Modificado --"
"017-1214-17","CALAVERA EXTERIOR FORD EXPLORER 2006-2010 DEPO IZQ","DEPO","CALAVERAS",,1067,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1214-17.jpg",,"FORD EXPLORER 2006-2010"," -- Modificado --"
"017-1214-40","CALAVERA FORD EXPLORER 2011-2014 CLARA DEPO DER","DEPO","CALAVERAS",,3579,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1214-40.jpg",,"FORD EXPLORER 2011-2014"," -- Modificado --"
"017-1214-41","CALAVERA FORD EXPLORER 2011-2014 CLARA DEPO IZQ","DEPO","CALAVERAS",,3579,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1214-41.jpg",,"FORD EXPLORER 2011-2014"," -- Modificado --"
"017-1214-42","CALAVERA FORD EXPLORER 2011-2014 HUMO DEPO DER","DEPO","CALAVERAS",,3695,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1214-42.jpg",,"FORD EXPLORER 2011-2014"," -- Modificado --"
"017-1214-43","CALAVERA FORD EXPLORER 2011-2014 HUMO DEPO IZQ","DEPO","CALAVERAS",,3695,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1214-43.jpg",,"FORD EXPLORER 2011-2014"," -- Modificado --"
"017-1215-28","CALAVERA F-150 /F-25 CHRYSLER 200 2015-2016 C/FOCO TYC DER","TYC","CALAVERAS",,1478,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1215-28.jpg",,"FORD F-150 2015-2016"," -- Modificado --"
"017-1215-29","CALAVERA F-150 /F-25 CHRYSLER 200 2015-2016 C/FOCO TYC IZQ","TYC","CALAVERAS",,1478,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1215-29.jpg",,"FORD F-150 2015-2016"," -- Modificado --"
"017-1216-00","CALAVERA FORD F-250 /SUPER DUTY 2008-2012 S/ARNES DEPO DER","DEPO","CALAVERAS",,737,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1216-00.jpg",,"FORD F-250 2008-2012; FORD SUPER DUTY 2008-2012"," -- Modificado --"
"017-1216-01","CALAVERA FORD F-250 /SUPER DUTY 2008-2012 S/ARNES DEPO IZQ","DEPO","CALAVERAS",,737,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1216-01.jpg",,"FORD F-250 2008-2012; FORD SUPER DUTY 2008-2012"," -- Modificado --"
"017-1217-16","CALAVERA FORD FIESTA 2011-2013 DEPO DER","DEPO","CALAVERAS",,2085,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1217-16.jpg",,"FORD FIESTA 2011-2013"," -- Modificado --"
"017-1217-17","CALAVERA FORD FIESTA 2011-2013 DEPO IZQ","DEPO","CALAVERAS",,2085,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1217-17.jpg",,"FORD FIESTA 2011-2013"," -- Modificado --"
"017-1217-18","CALAVERA EXTERIOR FORD FIESTA 2014-2016 4 PUERTAS DEPO DER","DEPO","CALAVERAS",,1951,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1217-18.jpg",,"FORD FIESTA 2014-2016"," -- Modificado --"
"017-1217-19","CALAVERA EXTERIOR FORD FIESTA 2014-2016 4 PUERTAS DEPO IZQ","DEPO","CALAVERAS",,1951,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1217-19.jpg",,"FORD FIESTA 2014-2016"," -- Modificado --"
"017-1217-20","CALAVERA FORD FIESTA 13 5 PUERTAS C/ARNES TYC DER","TYC","CALAVERAS",,1283,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1217-20.jpg",,"FORD FIESTA 2013-2013"," -- Modificado --"
"017-1217-21","CALAVERA FORD FIESTA 13 5 PUERTAS C/ARNES TYC IZQ","TYC","CALAVERAS",,1283,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1217-21.jpg",,"FORD FIESTA 2013-2013"," -- Modificado --"
"017-1217-24","CALAVERA FORD FIESTA 2014-2016 5 PUERTAS C/ARNES TYC DER","TYC","CALAVERAS",,1707,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1217-24.jpg",,"FORD FIESTA 2014-2016"," -- Modificado --"
"017-1217-25","CALAVERA FORD FIESTA 2014-2016 5 PUERTAS C/ARNES TYC IZQ","TYC","CALAVERAS",,1707,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1217-25.jpg",,"FORD FIESTA 2014-2016"," -- Modificado --"
"017-1218-00","CALAVERA FORD FIVE HUNDRED 2005-2007 S/FOCO DEPO DER","DEPO","CALAVERAS",,879,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1218-00.jpg",,"FORD FIVE HUNDRED 2005-2007"," -- Modificado --"
"017-1218-01","CALAVERA FORD FIVE HUNDRED 2005-2007 S/FOCO DEPO IZQ","DEPO","CALAVERAS",,879,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1218-01.jpg",,"FORD FIVE HUNDRED 2005-2007"," -- Modificado --"
"017-1219-00","CALAVERA FORD FOCUS 2000-2004 DEPO DER","DEPO","CALAVERAS",,848,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1219-00.jpg",,"FORD FOCUS 2000-2004"," -- Modificado --"
"017-1219-01","CALAVERA FORD FOCUS 2000-2004 DEPO IZQ","DEPO","CALAVERAS",,848,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1219-01.jpg",,"FORD FOCUS 2000-2004"," -- Modificado --"
"017-1219-02","CALAVERA FORD FOCUS 2000-2004 5P S/ARNES DEPO DER","DEPO","CALAVERAS",,1103,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1219-02.jpg",,"FORD FOCUS 2000-2004"," -- Modificado --"
"017-1219-03","CALAVERA FORD FOCUS 2000-2004 5P S/ARNES DEPO IZQ","DEPO","CALAVERAS",,1103,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1219-03.jpg",,"FORD FOCUS 2000-2004"," -- Modificado --"
"017-1219-04","CALAVERA FORD FOCUS 2005-2007 DEPO DER","DEPO","CALAVERAS",,1123,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1219-04.jpg",,"FORD FOCUS 2005-2007"," -- Modificado --"
"017-1219-05","CALAVERA FORD FOCUS 2005-2007 DEPO IZQ","DEPO","CALAVERAS",,1123,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1219-05.jpg",,"FORD FOCUS 2005-2007"," -- Modificado --"
"017-1219-06","CALAVERA FORD FOCUS 2005-2007 EUROPEO DEPO DER","DEPO","CALAVERAS",,926,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1219-06.jpg",,"FORD FOCUS 2005-2007"," -- Modificado --"
"017-1219-07","CALAVERA FORD FOCUS 2005-2007 EUROPEO DEPO IZQ","DEPO","CALAVERAS",,926,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1219-07.jpg",,"FORD FOCUS 2005-2007"," -- Modificado --"
"017-1219-10","CALAVERA FORD FOCUS 2007-2011 4 PUERTAS DEPO DER","DEPO","CALAVERAS",,1241,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1219-10.jpg",,"FORD FOCUS 2007-2011"," -- Modificado --"
"017-1219-11","CALAVERA FORD FOCUS 2007-2011 4 PUERTAS DEPO IZQ","DEPO","CALAVERAS",,1241,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1219-11.jpg",,"FORD FOCUS 2007-2011"," -- Modificado --"
"017-1219-22","CALAVERA EXTERIOR FORD FOCUS 2012-2013 4 PUERTAS DEPO DER","DEPO","CALAVERAS",,1915,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1219-22.jpg",,"FORD FOCUS 2012-2013"," -- Modificado --"
"017-1219-23","CALAVERA EXTERIOR FORD FOCUS 2012-2013 4 PUERTAS DEPO IZQ","DEPO","CALAVERAS",,1915,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1219-23.jpg",,"FORD FOCUS 2012-2013"," -- Modificado --"
"017-1219-26","CALAVERA FORD FOCUS 2009-2011 5 PUERTAS DEPO DER","DEPO","CALAVERAS",,1757,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1219-26.jpg",,"FORD FOCUS 2009-2011"," -- Modificado --"
"017-1219-27","CALAVERA FORD FOCUS 2009-2011 5 PUERTAS DEPO IZQ","DEPO","CALAVERAS",,1757,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1219-27.jpg",,"FORD FOCUS 2009-2011"," -- Modificado --"
"017-1219-28","CALAVERA INTERIOR FORD FOCUS 2012-2014 4 PUERTAS DEPO DER","DEPO","CALAVERAS",,1361,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1219-28.jpg",,"FORD FOCUS 2012-2014"," -- Modificado --"
"017-1219-29","CALAVERA INTERIOR FORD FOCUS 2012-2014 4 PUERTAS DEPO IZQ","DEPO","CALAVERAS",,1361,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1219-29.jpg",,"FORD FOCUS 2012-2014"," -- Modificado --"
"017-1219-30","CALAVERA FORD FOCUS 2012-2014 5 PUERTAS DEPO DER","DEPO","CALAVERAS",,2579,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1219-30.jpg",,"FORD FOCUS 2012-2014"," -- Modificado --"
"017-1219-31","CALAVERA FORD FOCUS 2012-2014 5 PUERTAS DEPO IZQ","DEPO","CALAVERAS",,2579,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1219-31.jpg",,"FORD FOCUS 2012-2014"," -- Modificado --"
"017-1219-32","CALAVERA FORD FOCUS 2005-2007 AMERICANO DEPO DER","DEPO","CALAVERAS",,742,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1219-32.jpg",,"FORD FOCUS 2005-2007"," -- Modificado --"
"017-1219-33","CALAVERA FORD FOCUS 2005-2007 AMERICANO DEPO IZQ","DEPO","CALAVERAS",,742,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1219-33.jpg",,"FORD FOCUS 2005-2007"," -- Modificado --"
"017-1220-00","CALAVERA FORD FREESTAR 2004-2007 DEPO DER","DEPO","CALAVERAS",,990,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1220-00.jpg",,"FORD FREESTAR 2004-2007"," -- Modificado --"
"017-1220-01","CALAVERA FORD FREESTAR 2004-2007 DEPO IZQ","DEPO","CALAVERAS",,990,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1220-01.jpg",,"FORD FREESTAR 2004-2007"," -- Modificado --"
"017-1221-00","CALAVERA FORD FUSION 2006-2009 TYC DER","TYC","CALAVERAS",,1503,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1221-00.jpg",,"FORD FUSION 2006-2009"," -- Modificado --"
"017-1221-04","CALAVERA FORD FUSION 2010-2012 DEPO DER","DEPO","CALAVERAS",,1955,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1221-04.jpg",,"FORD FUSION 2010-2012"," -- Modificado --"
"017-1221-05","CALAVERA FORD FUSION 2010-2012 DEPO IZQ","DEPO","CALAVERAS",,1955,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1221-05.jpg",,"FORD FUSION 2010-2012"," -- Modificado --"
"017-1221-06","CALAVERA FORD FUSION 2006-2009 DEPO DER","DEPO","CALAVERAS",,1531,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1221-06.jpg",,"FORD FUSION 2006-2009"," -- Modificado --"
"017-1221-07","CALAVERA FORD FUSION 2006-2009 DEPO IZQ","DEPO","CALAVERAS",,1531,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1221-07.jpg",,"FORD FUSION 2006-2009"," -- Modificado --"
"017-1221-10","CALAVERA EXTERIOR FORD FUSION 2013-2016 DEPO DER","DEPO","CALAVERAS",,4334,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1221-10.jpg",,"FORD FUSION 2013-2016"," -- Modificado --"
"017-1221-11","CALAVERA EXTERIOR FORD FUSION 2013-2016 DEPO IZQ","DEPO","CALAVERAS",,4334,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1221-11.jpg",,"FORD FUSION 2013-2016"," -- Modificado --"
"017-1221-12","CALAVERA INTERIOR FORD FUSION 2013-2016 C/LEDS TYC DER","TYC","CALAVERAS",,1522,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1221-12.jpg",,"FORD FUSION 2013-2016"," -- Modificado --"
"017-1221-13","CALAVERA INTERIOR FORD FUSION 2013-2016 C/LEDS TYC IZQ","TYC","CALAVERAS",,1522,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1221-13.jpg",,"FORD FUSION 2013-2016"," -- Modificado --"
"017-1223-00","CALAVERA FORD GRAND MARQUIS 1992-1994 DEPO DER","DEPO","CALAVERAS",,1306,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1223-00.jpg",,"FORD GRAND MARQUIS 1992-1994"," -- Modificado --"
"017-1223-01","CALAVERA FORD GRAND MARQUIS 1992-1994 DEPO IZQ","DEPO","CALAVERAS",,1306,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1223-01.jpg",,"FORD GRAND MARQUIS 1992-1994"," -- Modificado --"
"017-1223-02","CALAVERA FORD GRAND MARQUIS 1995-1997 DEPO DER","DEPO","CALAVERAS",,1278,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1223-02.jpg",,"FORD GRAND MARQUIS 1995-1997"," -- Modificado --"
"017-1223-03","CALAVERA FORD GRAND MARQUIS 1995-1997 DEPO IZQ","DEPO","CALAVERAS",,1278,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1223-03.jpg",,"FORD GRAND MARQUIS 1995-1997"," -- Modificado --"
"017-1223-04","CALAVERA FORD GRAND MARQUIS 1998-2002 DEPO DER","DEPO","CALAVERAS",,1068,,,,"http://www.qaccesorios.com.mx/Productos/Automotriz/017-1223-04.jpg",,"FORD GRAND MARQUIS 1998-2002"," -- Modificado --"
