Sku;Departamento;Género;Categoria;Url;Nombre;Tallas;Existencias;Detalle;Descripcion;Imagenes
"ID-164189";"Ropa";"Dama";"Vestidos y Faldas";"http://www.priceshoes.com/shosh-confort-1716";"SHOSH CONFORT 1716";"AGOTADO";"VALLEJO [XCH]0 [CH]0 [M]1 [G]0 [XG]0
VERACRUZ [XCH]3 [CH]6 [M]0 [G]3 [XG]4
LEON [XCH]3 [CH]5 [M]2 [G]3 [XG]5
IZTAPALAPA [XCH]2 [CH]11 [M]13 [G]2 [XG]9
ECATEPEC [XCH]0 [CH]0 [M]3 [G]3 [XG]1
NAUCALPAN [XCH]0 [CH]0 [M]0 [G]0 [XG]0
OLIVAR DEL CONDE [XCH]1 [CH]1 [M]3 [G]0 [XG]0
CENTRO HISTORICO [XCH]6 [CH]2 [M]5 [G]7 [XG]5
QUERETARO [XCH]0 [CH]3 [M]4 [G]3 [XG]2
IXTAPALUCA [XCH]0 [CH]0 [M]0 [G]0 [XG]0
GUADALAJARA [XCH]3 [CH]7 [M]2 [G]3 [XG]2
TOLUCA [XCH]2 [CH]4 [M]6 [G]2 [XG]4
PUEBLA [XCH]0 [CH]0 [M]0
AGUASCALIENTES [XCH]0 [CH]0 [M]0 [G]0 [XG]0
GUADALAJARA MIRAVALLE [XCH]0 [CH]0 [M]0 [G]0 [XG]0
ARCO NORTE [XCH]1 [CH]0 [M]0 [G]0 [XG]1
";"SHOSH CONFORT 1716";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: SHOSH CONFORT
Categoría: MATERNIDAD
Material: TEXTIL
Manga: CORTA
Frente: CERRADO
Largo: CORTO
Cuello: ESCOTE CRUZADO";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/164189-2.jpg";
"ID-164470";"Ropa";"Dama";"Vestidos y Faldas";"http://www.priceshoes.com/tierra-bendita-1846";"VESTIDO CASUAL TIERRA BENDITA 1846";"CH,M";"VALLEJO [XCH]3 [CH]9 [M]12 [G]2 [XG]3
VERACRUZ [XCH]0 [CH]0 [M]0 [G]0 [XG]0
LEON [XCH]0 [CH]1 [M]1 [G]0 [XG]0
IZTAPALAPA [XCH]3 [CH]3 [M]7 [G]9 [XG]2
ECATEPEC [XCH]4 [CH]1 [M]8 [G]10 [XG]3
NAUCALPAN [XCH]1 [CH]0 [M]0 [G]1 [XG]1
OLIVAR DEL CONDE [XCH]2 [CH]0 [M]1 [G]0 [XG]1
CENTRO HISTORICO [XCH]0 [CH]1 [M]1 [G]0 [XG]1
QUERETARO [XCH]0 [CH]0 [M]0 [G]0 [XG]0
IXTAPALUCA [XCH]0 [CH]0 [M]0 [G]0 [XG]0
GUADALAJARA [XCH]0 [CH]0 [M]0 [G]0 [XG]0
TOLUCA [XCH]0 [CH]0 [M]0 [G]0 [XG]0
PUEBLA [XCH]0 [CH]0 [M]0 [G]1 [XG]0
AGUASCALIENTES [XCH]0 [CH]0 [M]0 [G]0 [XG]0
GUADALAJARA MIRAVALLE [XCH]0 [CH]0 [M]0 [G]0 [XG]0
ARCO NORTE [XCH]1 [CH]0 [M]0 [G]0 [XG]0
";"VESTIDO CASUAL TIERRA BENDITA 1846";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: TIERRA BENDITA
Categoría: FALDAS Y VESTIDOS
Material: TEXTIL
Manga: LARGA
Frente: ABIERTO BOTON
Largo: MEDIO
Cuello: CAMISERO/SPORT";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/164470-1.jpg";
"ID-164565";"Ropa";"Dama";"Vestidos y Faldas";"http://www.priceshoes.com/yaeli-fashion-2313";"VESTIDO CASUAL YAELI FASHION 2313";"AGOTADO";"VALLEJO [28]1 [30]1 [32]0 [34]0 [36]1
VERACRUZ [28]0 [30]0 [32]0 [34]0 [36]0
LEON [28]0 [30]0 [32]0 [34]0 [36]1
IZTAPALAPA [28]5 [30]6 [32]6 [34]10 [36]1
ECATEPEC [28]0 [30]3 [32]1 [34]0 [36]0
NAUCALPAN [28]0 [30]0 [32]0 [34]0 [36]0
OLIVAR DEL CONDE [28]0 [30]0 [32]0 [34]0 [36]0
CENTRO HISTORICO [28]2 [30]2 [32]2 [34]3 [36]3
QUERETARO [28]1 [30]1 [32]3 [34]1 [36]1
IXTAPALUCA [28]0 [30]0 [32]0 [34]0 [36]0
GUADALAJARA [28]1 [30]2 [32]1 [34]1 [36]2
TOLUCA [28]1 [30]0 [32]1 [34]2 [36]0
PUEBLA [28]0 [30]0 [32]0 [34]0
AGUASCALIENTES [28]0 [30]0 [32]0 [34]0 [36]0
GUADALAJARA MIRAVALLE [28]1 [30]0 [32]0 [34]1 [36]0
ARCO NORTE [28]0 [30]0 [32]0 [34]0 [36]0
";"VESTIDO CASUAL YAELI FASHION 2313";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: YAELI FASHION
Categoría: FALDAS Y VESTIDOS
Material: TEXTIL
Manga: 3/4
Frente: CERRADO
Largo: 3/4
Cuello: ESCOTE/CUELLO V";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/164565-1.jpg";
"ID-164937";"Ropa";"Dama";"Vestidos y Faldas";"http://www.priceshoes.com/kafe-3001";"VESTIDO CASUAL KAFE 3001";"M,G";"VALLEJO [XCH]8 [CH]41 [M]63 [G]37 [XG]20
VERACRUZ [XCH]1 [CH]1 [M]5 [G]4 [XG]2
LEON [XCH]24 [CH]0 [M]28 [G]38 [XG]20
IZTAPALAPA [XCH]87 [CH]26 [M]89 [G]113 [XG]58
ECATEPEC [XCH]32 [CH]1 [M]4 [G]23 [XG]2
NAUCALPAN [XCH]18 [CH]1 [M]18 [G]29 [XG]11
OLIVAR DEL CONDE [XCH]11 [CH]3 [M]16 [G]22 [XG]5
CENTRO HISTORICO [XCH]17 [CH]2 [M]12 [G]23 [XG]10
QUERETARO [XCH]15 [CH]3 [M]4 [G]18 [XG]11
IXTAPALUCA [XCH]4 [CH]2 [M]3 [G]5 [XG]1
GUADALAJARA [XCH]22 [CH]2 [M]9 [G]36 [XG]7
TOLUCA [XCH]14 [CH]0 [M]6 [G]13 [XG]13
PUEBLA [XCH]28 [CH]0 [M]1 [G]16 [XG]23
AGUASCALIENTES [XCH]14 [CH]5 [M]10 [G]24 [XG]9
GUADALAJARA MIRAVALLE [XCH]6 [CH]5 [M]6 [G]19 [XG]8
ARCO NORTE [XCH]20 [CH]1 [M]24 [G]30 [XG]13
";"VESTIDO CASUAL KAFE 3001";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: KAFE
Categoría: FALDAS Y VESTIDOS
Material: TEXTIL
Manga: SIN MANGAS
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO REDONDO";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/164937-1.jpg";
"ID-164938";"Ropa";"Dama";"Vestidos y Faldas";"http://www.priceshoes.com/kafe-9034";"VESTIDO CASUAL KAFE 3001";"AGOTADO";"VALLEJO [XCH]2 [CH]1 [M]4 [G]0 [XG]0
VERACRUZ [XCH]0 [CH]1 [M]0 [G]1 [XG]4
LEON [XCH]0 [CH]2 [M]0 [G]0 [XG]0
IZTAPALAPA [XCH]0 [CH]13 [M]0 [G]0 [XG]0
ECATEPEC [XCH]0 [CH]0 [M]2 [G]4 [XG]0
NAUCALPAN [XCH]0 [CH]0 [M]0 [G]0 [XG]0
OLIVAR DEL CONDE [XCH]1 [CH]1 [M]1 [G]2 [XG]1
CENTRO HISTORICO [XCH]8 [CH]16 [M]20 [G]1 [XG]2
QUERETARO [XCH]0 [CH]1 [M]0 [G]1 [XG]0
IXTAPALUCA [XCH]0 [CH]0 [M]0 [G]0 [XG]0
GUADALAJARA [XCH]1 [CH]1 [M]7 [G]0 [XG]0
TOLUCA [XCH]0 [CH]1 [M]0 [G]0 [XG]0
PUEBLA [XCH]0 [CH]1 [M]0 [G]0 [XG]0
AGUASCALIENTES [XCH]0 [CH]5 [M]4 [G]0 [XG]0
GUADALAJARA MIRAVALLE [XCH]1 [CH]0 [M]0 [G]0 [XG]0
ARCO NORTE [XCH]2 [CH]0 [M]0 [G]0 [XG]1
";"VESTIDO CASUAL KAFE 3001";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: KAFE
Categoría: FALDAS Y VESTIDOS
Material: TEXTIL
Manga: SIN MANGAS
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO REDONDO";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/164938-1.jpg";
"ID-164939";"Ropa";"Dama";"Vestidos y Faldas";"http://www.priceshoes.com/kafe-3004";"VESTIDO CASUAL KAFE 3004";"AGOTADO";"VALLEJO [XCH]0 [CH]1 [M]0 [G]3 [XG]3
VERACRUZ [XCH]0 [CH]0 [M]4 [G]0 [XG]1
LEON [XCH]2 [CH]0 [M]6 [G]0 [XG]0
IZTAPALAPA [XCH]0 [CH]0 [M]3 [G]1 [XG]2
ECATEPEC [XCH]1 [CH]0 [M]0 [G]1 [XG]0
NAUCALPAN [XCH]0 [CH]0 [M]1 [G]0 [XG]1
OLIVAR DEL CONDE [XCH]0 [CH]0 [M]0 [G]1 [XG]0
CENTRO HISTORICO [XCH]1 [CH]1 [M]0 [G]2 [XG]1
QUERETARO [XCH]0 [CH]1 [M]1 [G]0 [XG]0
IXTAPALUCA [XCH]0 [CH]1 [M]0 [G]0 [XG]2
GUADALAJARA [XCH]0 [CH]8 [M]10 [G]5 [XG]1
TOLUCA [XCH]1 [CH]0 [M]0 [G]0 [XG]0
PUEBLA [XCH]0 [CH]0 [M]0 [G]0 [XG]0
AGUASCALIENTES [XCH]0 [CH]0 [M]0 [G]0 [XG]0
GUADALAJARA MIRAVALLE [XCH]0 [CH]1 [M]0 [G]0 [XG]0
ARCO NORTE [XCH]0 [CH]0 [M]1 [G]2 [XG]1
";"VESTIDO CASUAL KAFE 3004";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: KAFE
Categoría: FALDAS Y VESTIDOS
Fecha de llegada: 02/08/2017
Material: TEXTIL
Manga: SIN MANGAS
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO REDONDO";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/164939-1.jpg";
"ID-164940";"Ropa";"Dama";"Vestidos y Faldas";"http://www.priceshoes.com/kafe-9035";"VESTIDO CASUAL KAFE 3004";"XCH,CH,M";"VALLEJO [XCH]2 [CH]3 [M]1 [G]3 [XG]3
VERACRUZ [XCH]0 [CH]1 [M]4 [G]0 [XG]0
LEON [XCH]2 [CH]3 [M]4 [G]8 [XG]1
IZTAPALAPA [XCH]0 [CH]0 [M]0 [G]0 [XG]2
ECATEPEC [XCH]9 [CH]8 [M]6 [G]9 [XG]3
NAUCALPAN [XCH]1 [CH]2 [M]1 [G]0 [XG]3
OLIVAR DEL CONDE [XCH]0 [CH]0 [M]0 [G]5 [XG]1
CENTRO HISTORICO [XCH]3 [CH]12 [M]3 [G]3 [XG]3
QUERETARO [XCH]1 [CH]0 [M]0 [G]0 [XG]0
IXTAPALUCA [XCH]0 [CH]0 [M]0 [G]0 [XG]1
GUADALAJARA [XCH]2 [CH]2 [M]9 [G]1 [XG]3
TOLUCA [XCH]0 [CH]0 [M]1 [G]0 [XG]0
PUEBLA [XCH]0 [CH]1 [M]1 [G]0 [XG]0
AGUASCALIENTES [XCH]0 [CH]0 [M]0 [G]0 [XG]0
GUADALAJARA MIRAVALLE [XCH]0 [CH]0 [M]0 [G]0 [XG]0
ARCO NORTE [XCH]4 [CH]3 [M]6 [G]6 [XG]3
";"VESTIDO CASUAL KAFE 3004";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: KAFE
Categoría: FALDAS Y VESTIDOS
Material: TEXTIL
Manga: SIN MANGAS
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO REDONDO";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/164940-1.jpg";
"ID-164941";"Ropa";"Dama";"Vestidos y Faldas";"http://www.priceshoes.com/kafe-3006";"VESTIDO CASUAL KAFE 3006";"M,G,XG";"VALLEJO [XCH]0 [CH]2 [M]43 [G]44 [XG]56
VERACRUZ [XCH]0 [CH]1 [M]8 [G]13 [XG]12
LEON [XCH]3 [CH]28 [M]92 [G]45 [XG]33
IZTAPALAPA [XCH]10 [CH]79 [M]67 [G]69 [XG]70
ECATEPEC [XCH]1 [CH]5 [M]27 [G]53 [XG]39
NAUCALPAN [XCH]1 [CH]7 [M]12 [G]16 [XG]15
OLIVAR DEL CONDE [XCH]5 [CH]11 [M]20 [G]17 [XG]9
CENTRO HISTORICO [XCH]8 [CH]26 [M]24 [G]23 [XG]23
QUERETARO [XCH]0 [CH]0 [M]2 [G]8 [XG]1
IXTAPALUCA [XCH]2 [CH]0 [M]1 [G]0 [XG]1
GUADALAJARA [XCH]0 [CH]6 [M]5 [G]13 [XG]17
TOLUCA [XCH]29 [CH]62 [M]78 [G]48 [XG]32
PUEBLA [XCH]1 [CH]0 [M]22 [G]36 [XG]32
AGUASCALIENTES [XCH]0 [CH]1 [M]4 [G]8 [XG]16
GUADALAJARA MIRAVALLE [XCH]1 [CH]0 [M]2 [G]0 [XG]0
ARCO NORTE [XCH]2 [CH]1 [M]3 [G]1 [XG]4
";"VESTIDO CASUAL KAFE 3006";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: KAFE
Categoría: FALDAS Y VESTIDOS
Material: TEXTIL
Manga: SIN MANGAS
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO OJAL/BANDEJA";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/164941-1.jpg";
"ID-164942";"Ropa";"Dama";"Vestidos y Faldas";"http://www.priceshoes.com/kafe-9674";"VESTIDO CASUAL KAFE 3006";"AGOTADO";"VALLEJO [XCH]1 [CH]0 [M]2 [G]1 [XG]0
VERACRUZ [XCH]0 [CH]0 [M]0 [G]0 [XG]0
LEON [XCH]0 [CH]10 [M]1 [G]9 [XG]2
IZTAPALAPA [XCH]0 [CH]0 [M]0 [G]0 [XG]1
ECATEPEC [XCH]3 [CH]1 [M]0 [G]2 [XG]1
NAUCALPAN [XCH]0 [CH]1 [M]4 [G]2 [XG]1
OLIVAR DEL CONDE [XCH]0 [CH]0 [M]0 [G]0 [XG]0
CENTRO HISTORICO [XCH]1 [CH]0 [M]0 [G]0 [XG]0
QUERETARO [XCH]0 [CH]0 [M]2 [G]0 [XG]0
IXTAPALUCA [XCH]0 [CH]0 [M]0 [G]1 [XG]0
GUADALAJARA [XCH]1 [CH]1 [M]0 [G]0 [XG]0
TOLUCA [XCH]0 [CH]1 [M]1 [G]6 [XG]2
PUEBLA [XCH]0 [CH]0 [M]1 [G]2 [XG]2
AGUASCALIENTES [XCH]0 [CH]1 [M]0 [G]0 [XG]0
GUADALAJARA MIRAVALLE [XCH]1 [CH]0 [M]1 [G]1 [XG]1
ARCO NORTE [XCH]0 [CH]1 [M]0 [G]0 [XG]1
";"VESTIDO CASUAL KAFE 3006";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: KAFE
Categoría: FALDAS Y VESTIDOS
Fecha de llegada: 02/08/2017
Material: TEXTIL
Manga: SIN MANGAS
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO OJAL/BANDEJA";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/164942-1.jpg";
"ID-164944";"Ropa";"Dama";"Vestidos y Faldas";"http://www.priceshoes.com/kafe-3007-348978";"VESTIDO CASUAL KAFE 3007";"AGOTADO";"VALLEJO [XCH]0 [CH]0 [M]13 [G]0 [XG]0
VERACRUZ [XCH]0 [CH]0 [M]0 [G]0 [XG]0
LEON [XCH]0 [CH]1 [M]0 [G]0 [XG]0
IZTAPALAPA [XCH]0 [CH]0 [M]0 [G]0 [XG]0
ECATEPEC [XCH]1 [CH]2 [M]0 [G]0 [XG]0
NAUCALPAN [XCH]0 [CH]0 [M]0 [G]0 [XG]0
OLIVAR DEL CONDE [XCH]0 [CH]0 [M]0 [G]1 [XG]0
CENTRO HISTORICO [XCH]0 [CH]0 [M]1 [G]0 [XG]0
QUERETARO [XCH]0 [CH]0 [M]0 [G]0 [XG]0
IXTAPALUCA [XCH]0 [CH]0 [M]0 [G]0 [XG]0
GUADALAJARA [XCH]1 [CH]2 [M]1 [G]0
TOLUCA [XCH]0 [CH]0 [M]0 [G]2 [XG]1
PUEBLA [XCH]0 [CH]0 [M]0 [G]0 [XG]0
AGUASCALIENTES [XCH]0 [CH]1 [M]1 [G]2 [XG]0
GUADALAJARA MIRAVALLE [XCH]0 [CH]0 [M]0 [G]0 [XG]0
ARCO NORTE [XCH]1 [CH]1 [M]0 [G]2 [XG]0
";"VESTIDO CASUAL KAFE 3007";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: KAFE
Categoría: FALDAS Y VESTIDOS
Material: TEXTIL
Manga: SIN MANGAS
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO REDONDO";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/164944-1.jpg";
"ID-164955";"Ropa";"Dama";"Vestidos y Faldas";"http://www.priceshoes.com/kafe-3008-348989";"VESTIDO CASUAL KAFE 3008";"AGOTADO";"VALLEJO [XCH]2 [CH]0 [M]0 [G]0 [XG]0
VERACRUZ [XCH]0 [CH]0 [M]0 [G]0 [XG]0
LEON [XCH]0 [CH]0 [M]0 [G]0 [XG]0
IZTAPALAPA [XCH]0 [CH]0 [M]0 [G]0 [XG]0
ECATEPEC [XCH]0 [CH]0 [M]1 [G]0 [XG]0
NAUCALPAN [XCH]0 [CH]0 [M]0 [G]0 [XG]0
OLIVAR DEL CONDE [XCH]1 [CH]0 [M]0 [G]2 [XG]0
CENTRO HISTORICO [XCH]0 [CH]0 [M]0 [G]0 [XG]0
QUERETARO [XCH]0 [CH]0 [M]0 [G]0 [XG]1
IXTAPALUCA [XCH]0 [CH]0 [M]0 [G]0 [XG]0
GUADALAJARA [XCH]0 [CH]0 [M]0 [G]1 [XG]0
TOLUCA [XCH]1 [CH]1 [M]4 [G]12 [XG]12
PUEBLA [XCH]0 [CH]0 [M]0 [G]0 [XG]0
AGUASCALIENTES [XCH]0 [CH]0 [M]0 [G]0 [XG]0
GUADALAJARA MIRAVALLE [XCH]1 [CH]0 [M]0 [G]0 [XG]0
ARCO NORTE [XCH]0 [CH]0 [M]1 [G]0 [XG]0
";"VESTIDO CASUAL KAFE 3008";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: KAFE
Categoría: FALDAS Y VESTIDOS
Fecha de llegada: 07/06/2017
Material: TEXTIL
Manga: TIRANTES
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO REDONDO";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/164955-1.jpg";
"ID-166930";"Ropa";"Dama";"Vestidos y Faldas";"http://www.priceshoes.com/shosh-k822";"FALDA TALLAS ESPECIALES SHOSH K822";"AGOTADO";"VALLEJO [36]13 [38]10 [40]11
VERACRUZ [36]0 [38]5 [40]4
LEON [36]0 [38]0 [40]1
IZTAPALAPA [36]1 [38]1 [40]2
ECATEPEC [36]0 [38]2 [40]3
NAUCALPAN [36]0 [38]1 [40]2
OLIVAR DEL CONDE [36]2 [38]2 [40]2
CENTRO HISTORICO [36]0 [38]1 [40]4
QUERETARO [36]0 [38]1 [40]0
IXTAPALUCA [36]0 [38]0 [40]0
GUADALAJARA [36]0 [38]3 [40]3
TOLUCA [36]1 [38]0 [40]1
PUEBLA [36]3 [38]10 [40]7
AGUASCALIENTES [36]0 [38]1 [40]1
GUADALAJARA MIRAVALLE [36]1 [38]0 [40]0
ARCO NORTE [36]0 [38]6 [40]0
";"FALDA TALLAS ESPECIALES SHOSH K822";"Departamento: Ropa
Talla Ropa: 36
Género: DAMA
Marca Price: SHOSH
Categoría: FALDAS Y VESTIDOS
Material: TEXTIL
Manga: N/A
Frente: CINTURA
Largo: MEDIO
Cuello: N/A";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/166930-1.jpg";
"ID-167228";"Ropa";"Dama";"Vestidos y Faldas";"http://www.priceshoes.com/tierra-bendita-plus-1657";"FALDA TALLAS ESPECIALES TIERRA BENDITA PLUS 1657";"AGOTADO";"VALLEJO [1X]1 [2X]0 [3X]0 [4X]0
VERACRUZ [1X]1 [2X]0 [3X]2 [4X]3
LEON [1X]0 [2X]0 [3X]2 [4X]3
IZTAPALAPA [1X]0 [2X]0 [3X]0 [4X]1
ECATEPEC [1X]4 [2X]0 [3X]0 [4X]3
NAUCALPAN [1X]2 [2X]1 [3X]0 [4X]3
OLIVAR DEL CONDE [1X]0 [2X]3 [3X]0 [4X]1
CENTRO HISTORICO [1X]0 [2X]0 [3X]0 [4X]0
QUERETARO [1X]1 [2X]0 [3X]2 [4X]1
IXTAPALUCA [1X]3 [2X]0 [3X]0 [4X]1
GUADALAJARA [1X]1 [2X]1 [3X]0 [4X]0
TOLUCA [1X]0 [2X]0 [3X]0 [4X]1
PUEBLA [1X]0 [2X]0 [3X]0 [4X]1
AGUASCALIENTES [1X]0 [2X]0 [3X]0 [4X]1
GUADALAJARA MIRAVALLE [1X]0 [2X]0 [3X]0 [4X]0
ARCO NORTE [1X]6 [2X]1 [3X]3 [4X]4
";"FALDA TALLAS ESPECIALES TIERRA BENDITA PLUS 1657";"Departamento: Ropa
Talla Ropa: 1X
Género: DAMA
Marca Price: TIERRA BENDITA PLUS
Categoría: FALDAS Y VESTIDOS
Material: TEXTIL
Manga: N/A
Frente: CINTURA ALTA
Largo: MEDIO
Cuello: N/A";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/167228-1.jpg";
"ID-167236";"Ropa";"Dama";"Vestidos y Faldas";"http://www.priceshoes.com/tierra-bendita-plus-322";"VESTIDO TALLAS ESPECIALES TIERRA BENDITA PLUS 322";"AGOTADO";"VALLEJO [1X]1 [2X]1 [3X]1 [4X]0
VERACRUZ [1X]1 [2X]0 [3X]0 [4X]0
LEON [1X]2 [2X]1 [3X]0 [4X]0
IZTAPALAPA [1X]5 [2X]0 [3X]0 [4X]1
ECATEPEC [1X]5 [2X]1 [3X]1 [4X]0
NAUCALPAN [1X]0 [2X]1 [3X]1 [4X]0
OLIVAR DEL CONDE [1X]0 [2X]0 [3X]1 [4X]0
CENTRO HISTORICO [1X]3 [2X]0 [3X]0 [4X]0
QUERETARO [1X]1 [2X]0 [3X]0 [4X]0
IXTAPALUCA [1X]0 [2X]0 [3X]0 [4X]0
GUADALAJARA [1X]2 [2X]0 [3X]0 [4X]0
TOLUCA [1X]0 [2X]0 [3X]0 [4X]0
PUEBLA [1X]0 [2X]0 [3X]0 [4X]0
AGUASCALIENTES [1X]0 [2X]0 [3X]0 [4X]0
GUADALAJARA MIRAVALLE [1X]1 [2X]0 [3X]0 [4X]0
ARCO NORTE [1X]0 [2X]0 [3X]0 [4X]0
";"VESTIDO TALLAS ESPECIALES TIERRA BENDITA PLUS 322";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: TIERRA BENDITA PLUS
Categoría: FALDAS Y VESTIDOS
Material: TEXTIL
Manga: SIN MANGAS
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO REDONDO";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/167236-1.jpg";
"ID-167237";"Ropa";"Dama";"Vestidos y Faldas";"http://www.priceshoes.com/shosh-323";"VESTIDO TALLAS ESPECIALES SHOSH 323";"AGOTADO";"VALLEJO [36]2 [38]2 [40]1
VERACRUZ [36]0 [38]0 [40]2
LEON [36]0 [38]0 [40]1
IZTAPALAPA [36]1 [38]2 [40]4
ECATEPEC [36]0 [38]0 [40]1
NAUCALPAN [36]0 [38]0 [40]0
OLIVAR DEL CONDE [36]0 [38]0 [40]1
CENTRO HISTORICO [36]1 [38]0 [40]1
QUERETARO [36]0 [38]0 [40]0
IXTAPALUCA [36]0 [38]0 [40]1
GUADALAJARA [36]1 [38]1 [40]1
TOLUCA [36]0 [38]0 [40]0
PUEBLA [36]1 [38]2 [40]0
AGUASCALIENTES [36]0 [38]0 [40]0
GUADALAJARA MIRAVALLE [36]0 [38]0 [40]0
ARCO NORTE [36]0 [38]0 [40]0
";"VESTIDO TALLAS ESPECIALES SHOSH 323";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: SHOSH
Categoría: FALDAS Y VESTIDOS
Material: TEXTIL
Manga: 3/4
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO V";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/167237-1.jpg";
"ID-167509";"Ropa";"Dama";"Vestidos y Faldas";"http://www.priceshoes.com/yaeli-fashion-k823";"FALDA CASUAL YAELI FASHION K823";"AGOTADO";"VALLEJO [28]2 [30]0 [32]1 [34]0
VERACRUZ [28]1 [30]0 [32]0 [34]0
LEON [28]2 [30]2 [32]0 [34]0
IZTAPALAPA [28]0 [30]0 [32]0 [34]0
ECATEPEC [28]0 [30]0 [32]0 [34]0
NAUCALPAN [28]1 [30]0 [32]0 [34]0
OLIVAR DEL CONDE [28]0 [30]0 [32]0 [34]0
CENTRO HISTORICO [28]1 [30]0 [32]0 [34]0
QUERETARO [28]1 [30]0 [32]0 [34]0
IXTAPALUCA [28]1 [30]0 [32]0 [34]0
GUADALAJARA [28]0 [30]1 [32]0 [34]3
TOLUCA [28]0 [30]0 [32]0 [34]1
PUEBLA [28]0 [30]0 [32]0 [34]0
AGUASCALIENTES [28]1 [30]0 [32]0 [34]1
GUADALAJARA MIRAVALLE [28]0 [30]0 [32]0 [34]0
ARCO NORTE [28]1 [30]1 [32]2 [34]0
";"FALDA CASUAL YAELI FASHION K823";"Departamento: Ropa
Talla Ropa: 28
Género: DAMA
Marca Price: YAELI FASHION
Categoría: FALDAS Y VESTIDOS
Material: TEXTIL
Manga: N/A
Frente: CINTURA
Largo: MEDIO
Cuello: N/A";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/167509-1.jpg";
