"CODIGO","PRECIO","TITULO","DESCRIPCION","TALLES","COLORES","URL","FOTO1","FOTO2","FOTO3","FOTO4","FOTO5","FOTO6","FOTO7","FOTO8","FOTO9","FOTO10","FOTO11","FOTO12","FOTO13","FOTO14","FOTO15","FOTO16"
"PX1715","$488.60","Faja Lifting reductora (Pack con 2)","-","Mediana
Grande
E.Grande","-","http://chemisette.com.mx/comercio/producto/faja-lifting-reductora-(pack-con-2)","https://chemisette-web.s3.amazonaws.com/uploads/color/image/537/0415_90_2.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/14/0415_93_3.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/13/0415_90_3.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-"
"PX1716","$929.60","Top Mia Reductora (Pack con 2)","-","Chica
Mediana
G/EG","-","http://chemisette.com.mx/comercio/producto/top-mia-reductora-(pack-con-2)","https://chemisette-web.s3.amazonaws.com/uploads/color/image/264/6430_90_2.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/266/6430_80_3.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/603/6430_80_2.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-"
"PX1717","$929.60","Top Mia reductora elegance (Pack con 2)","-","Chica
Mediana
G/EG","-","http://chemisette.com.mx/comercio/producto/top-mia-reductora-elegance-(pack-con-2)","https://chemisette-web.s3.amazonaws.com/uploads/color/image/727/6433_oi17_3.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/725/6433_oi17_1.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/726/6433_oi17_2.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-"
"PX1718","$476.00","Curvas perfectas (Pack con 2)","-","Chica
Mediana
Grande
E.Grande","-","http://chemisette.com.mx/comercio/producto/curvas-perfectas-(pack-con-2)","https://chemisette-web.s3.amazonaws.com/uploads/color/image/685/9003_93_1.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/287/9003_90_1.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/683/9003_90.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-"
"PX1719","$476.00","Cinturilla Ideal 60 (Pack con 2)","-","Chica
Mediana
Gde
E.Grande","-","http://chemisette.com.mx/comercio/producto/cinturilla-ideal-60-(pack-con-2)","https://chemisette-web.s3.amazonaws.com/uploads/color/image/771/9001_93_1.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/742/9001_93_2.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/743/9001_93_3.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-"
"PX1720","$237.30","Almohadilla acolchonada con encaje (Pack con 2)","-","M ( 2 1/2-  4)
Gde","-","http://chemisette.com.mx/comercio/producto/almohadilla-acolchonada-con-encaje-(pack-con-2)","https://chemisette-web.s3.amazonaws.com/uploads/color/image/660/LP5045_36.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/304/LP5045_36_2.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/303/_LP5045_90_2.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-"
"PX324","$30.00","Básica de tirantes por sólo $30","-","CH/M
Grande","-","http://chemisette.com.mx/comercio/producto/basica-de-tirantes-por-solo-$30","https://chemisette-web.s3.amazonaws.com/uploads/color/image/109/12010_72.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/119/12010_75.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/110/12010_173.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-"
"PX325","$50.00","Chemisette colors por sólo $50","-","-","-","http://chemisette.com.mx/comercio/producto/chemisette-colors-por-solo-$50","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1449/0423_ORO.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"PX326","$50.00","Chemisette manga corta por sólo $50","-","Mediana
Grande
E.Grande","-","http://chemisette.com.mx/comercio/producto/chemisette-manga-corta-por-solo-$50","https://chemisette-web.s3.amazonaws.com/uploads/color/image/22/0421_90.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/24/0421_69.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/23/0421_93.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-"
"PX327","$50.00","Chemisette sin manga Hombre por sólo $50","-","Mediana
G/EG","-","http://chemisette.com.mx/comercio/producto/chemisette-sin-manga-hombre-por-solo-$50","https://chemisette-web.s3.amazonaws.com/uploads/color/image/57/0464_oi17_1.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/58/0464_oi17_2.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/57/0464_oi17_1.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-"
"PX328","$50.00","Camiseta térmica de niño manga corta por sólo $50","-","-","-","http://chemisette.com.mx/comercio/producto/camiseta-termica-de-nino-manga-corta-por-solo-$50","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1450/0467.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"R0415","$150.00","Faja Lifting",,"E.Grande","#ffffff","http://chemisette.com.mx/comercio/paquetes/productos-individuales/producto/faja-lifting","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1308/JUEVESDORADO.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"R1993","$348.00","Coordinado para dormir luna encaje más desmaquillante facial","-","Gde
E.Grande","-","http://chemisette.com.mx/comercio/producto/coordinado-para-dormir-luna-encaje-mas-desmaquillante-facial","https://chemisette-web.s3.amazonaws.com/uploads/color/image/205/1993_90_4.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/206/1993_106_4.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/653/1993_90_1.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-"
"R1996","$348.00","Coordinado para dormir Alma más desmaquillante facial","-","Chica
Mediana","-","http://chemisette.com.mx/comercio/producto/coordinado-para-dormir-alma-mas-desmaquillante-facial","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1301/1996_02_3.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/640/1996_02_1.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/207/1996_02_2.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-"
"R1997","$348.00","Coordinado para dormir luz más desmaquillante facial","-","Chica
Mediana
Gde","-","http://chemisette.com.mx/comercio/producto/coordinado-para-dormir-luz-mas-desmaquillante-facial","https://chemisette-web.s3.amazonaws.com/uploads/color/image/638/1997_15_1.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/208/1997_15_3.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/639/1997_15_2.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-"
"R1998","$348.00","Coordinado para dormir zen más desmaquillante facial","-","-","-","http://chemisette.com.mx/comercio/producto/coordinado-para-dormir-zen-mas-desmaquillante-facial","https://chemisette-web.s3.amazonaws.com/uploads/color/image/749/1998_42_3.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/747/1998_42_1.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/748/1998_42_2.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-"
"R200","$136.50","Gel Lifting Thermo-Activador","Gel de adelgazamiento térmico. Sus activos disuelven el exceso de grasas acumulada en el tejido adiposo, promoviendo el drenaje de toxinas. Disminuye tallas en áreas difíciles: abdomen, cadera, glúteos, piernas y brazos. Agradable aroma, no mancha la ropa, no graso.","-","-","http://chemisette.com.mx/comercio/cuidado-de-la-piel/cuidado-personal/producto/gel-lifting-thermo_activador","https://chemisette-web.s3.amazonaws.com/uploads/color/image/504/R200.jpg",,"-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"SLAP13","$55.00","Mini muestras energizante (2 muestras)",,"-","-","http://chemisette.com.mx/comercio/paquetes/productos-individuales/producto/mini-muestras-energizante-(2-muestras)","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1142/slapenergizante.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"SLAP14","$55.00","Mini muestras saludable (2 Muestras)",,"-","-","http://chemisette.com.mx/comercio/paquetes/productos-individuales/producto/mini-muestras-saludable-(2-muestras)","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1141/SLAPSALUDABLE.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"SLAP15","$55.00","Mini muestras relajante (2 piezas)",,"-","-","http://chemisette.com.mx/comercio/paquetes/productos-individuales/producto/mini-muestras-relajante-(2-piezas)","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1140/SLAP_RELAJANTE.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"SLE01","$49.00","Mini set energizante",,"-","-","http://chemisette.com.mx/comercio/herramientas-de-venta/herramientas-de-venta/producto/mini-set-energizante","https://chemisette-web.s3.amazonaws.com/uploads/color/image/910/SLE01.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"SLE04","$769.30","Set Energizante de Aceites Esenciales","Fórmulas de Aceites Esenciales de aplicación y acción inmediata diseñadas para recuperar la vitalidad, estimular la motivación, cambiar tu estado de ánimo y gozar de un empuje extra de energía. Incluye Ylang-Ylang, Bálsamo Otoñal 40-60 y Óleo Fortte en fórmula. Essential Olbas y Oleo Fortte Roll-on se venden por separado.","-","-","http://chemisette.com.mx/comercio/aromaterapia/formulas/producto/set-energizante-de-aceites-esenciales","https://chemisette-web.s3.amazonaws.com/uploads/color/image/507/SLE04_02.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/508/SLE04.jpg","-","https://chemisette-web.s3.amazonaws.com/uploads/color/image/815/LE2000_02.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/816/LE2001_02.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/817/LE2003_02.jpg","-","-","-","-","-","-","-","-","-","-"
"SLR01","$49.00","Mini set relajante",,"-","-","http://chemisette.com.mx/comercio/herramientas-de-venta/herramientas-de-venta/producto/mini-set-relajante","https://chemisette-web.s3.amazonaws.com/uploads/color/image/911/SLR01.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"SLR04","$875.00","Set Relajante de Aceites Esenciales","Relájate con estas fórmulas creadas específicamente para ayudarte a superar los estados de estrés de la vida cotidiana. Te devolverán el equilibrio necesario para alcanzar estados de paz y armonía y mejorarán tu calidad de vida.","-","-","http://chemisette.com.mx/comercio/aromaterapia/formulas/producto/set-relajante-de-aceites-esenciales",,"https://chemisette-web.s3.amazonaws.com/uploads/color/image/511/SLR04_03.jpg","-","https://chemisette-web.s3.amazonaws.com/uploads/color/image/811/LR3001_02.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/812/LR3000_02.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/813/LR3002_02.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/814/LR3004.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/510/SLR04_5.jpg","-","-","-","-","-","-","-","-"
"SLS01","$45.00","Mini set saludable",,"-","-","http://chemisette.com.mx/comercio/herramientas-de-venta/herramientas-de-venta/producto/mini-set-saludable","https://chemisette-web.s3.amazonaws.com/uploads/color/image/909/SLS01.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"SLS05","$839.30","Set Saludable de Aceites Esenciales","Fórmulas de Aceites Esenciales diseñadas para combatir rápida y naturalmente las lesiones, padecimientos y emergencias más comunes. Incluye 911 Alivio Spray, Eucabrisa Spray Ambiental, Crema de Tomillo y Enebro. Sanapie Spray se vende por separado","-","-","http://chemisette.com.mx/comercio/aromaterapia/formulas/producto/set-saludable-de-aceites-esenciales","https://chemisette-web.s3.amazonaws.com/uploads/color/image/513/SLS05_02.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/514/SLS05_copy.jpg","-","https://chemisette-web.s3.amazonaws.com/uploads/color/image/819/LS4001.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/820/LS4003_02.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/821/LS4004.jpg","https://chemisette-web.s3.amazonaws.com/uploads/color/image/822/LS4014.jpg","-","-","-","-","-","-","-","-","-"
"TAR1707","$10.00","Tarjeta de cierre primeros pasos",,"-","-","http://chemisette.com.mx/comercio/paquetes/productos-individuales/producto/tarjeta-de-cierre-primeros-pasos","https://chemisette-web.s3.amazonaws.com/uploads/color/image/1403/TAR.jpg","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
